,1,2,3
ENSG00000007174,0.11986397095344636,0.23109495485869114,0.32672966200299747
ENSG00000007202,0.09161963264241191,0.5153411286865633,0.5459544898621856
ENSG00000007216,0.6516364525369935,0.6902692667418012,0.8836714029671674
ENSG00000007237,3.126398699904165e-05,0.0034130702104580024,0.015131562716873659
ENSG00000007255,0.1946568824578787,0.20466750418111113,0.23230379234302612
ENSG00000007264,0.4872688191025206,0.49898480740474616,0.5518958206553527
ENSG00000007306,0.18674823500505255,0.573259615249738,0.5973377588018123
ENSG00000007312,0.02372885078930309,0.16802412963144864,0.17272251456383003
ENSG00000007314,0.5263880693994283,0.5402532811363265,0.6086435925248522
ENSG00000007341,0.12155848246021772,0.2821470071555894,0.28678756152685025
ENSG00000007350,0.41092249364290034,0.4321226107244356,0.4340428525989236
ENSG00000007372,0.4763690857969415,0.7811739481060344,0.9233360366495087
ENSG00000007376,0.518892792128158,0.5875482519568171,0.5949903981728513
ENSG00000007384,0.8717067440657109,0.9107953021114554,0.9316789030551169
ENSG00000007392,0.06200901370435841,0.16604237702309876,0.20670528887038542
ENSG00000007402,0.2657152761511943,0.3552624057293815,0.3691461481647128
ENSG00000007516,0.00165809494608804,0.36706866897374957,0.8905693043364992
ENSG00000007520,0.24710666685127403,0.4032893113289089,0.4452366191160244
ENSG00000007541,0.04128526397933474,0.0828474185280712,0.086612280919524
ENSG00000007545,0.07481553730878687,0.08444212715944532,0.19252589721249913
ENSG00000007866,0.43454332598418577,0.8397313931106322,0.9157310248041678
ENSG00000007908,0.03346823951437028,0.0340676005623296,0.2107726910462726
ENSG00000007923,0.3030898594789736,0.4165504815086929,0.5590799193117324
ENSG00000007933,0.04285872321107631,0.49767603961334195,0.5599269054825933
ENSG00000007944,0.2335008429259069,0.31151563314943265,0.39252567926436766
ENSG00000007952,0.36664087481711205,0.7011107291026771,0.8739772827177881
ENSG00000007968,0.09983846828849696,0.1705223067363547,0.45337235738367343
ENSG00000008018,0.06090974239277536,0.07251193471775708,0.1652395103078813
ENSG00000008056,0.6926487498656753,0.7212357748861624,0.7278733711429894
ENSG00000008083,0.2813331675494418,0.34062986116488114,0.36207329294576973
ENSG00000008086,0.05196691468228387,0.4981145669024184,0.6563132268916316
ENSG00000008118,0.026541669562309966,0.5775855349348069,0.6826222644512467
ENSG00000008128,0.19873175490463335,0.29259686989781974,0.29681933466710875
ENSG00000008130,0.1030702351228201,0.1079141505245288,0.26985945910937703
ENSG00000008226,0.0001341986235757764,0.0953304290466408,0.38124300402319544
ENSG00000008256,0.19908793284220294,0.19922737551380987,0.3802658068760738
ENSG00000008277,0.15813611004749795,0.4066807872170922,0.60428048732888
ENSG00000008282,0.15894253642621348,0.5480467532605922,0.5637562120781094
ENSG00000008283,0.5101908367059884,0.5311140131232239,0.811018864790024
ENSG00000008294,0.0659955457997825,0.16647091017732196,0.3789921405745288
ENSG00000008300,0.12882984134572317,0.15097920752042004,0.19911313589687551
ENSG00000008311,0.06755810664449335,0.4062640298436202,0.46378119066039236
ENSG00000008323,0.6360353196472329,0.6676328173848087,0.6917270996408253
ENSG00000008324,0.2552427190445743,0.5118295415171499,0.7163666624733785
ENSG00000008382,0.3523415191076079,0.3962719391007713,0.39869885599571275
ENSG00000008394,0.477702458755326,0.5632728093490995,0.7201730340734273
ENSG00000008405,0.04283856784363671,0.07205170393401605,0.08732205706321516
ENSG00000008438,0.10149504350411376,0.2850493005587058,0.3347731484155534
ENSG00000008441,0.05535116281544572,0.31384229221709126,0.33484061661030173
ENSG00000008513,0.5591167055886614,0.6760596393606897,0.8393761673639035
ENSG00000008516,5.1159375463960544e-05,0.05660374174767324,0.07422018783794748
ENSG00000008517,0.0037829313694619504,0.039054010902177194,0.18104907639606438
ENSG00000008710,0.0026909733514984824,0.20792182986854857,0.2085764361713459
ENSG00000008735,2.9009778021782395e-05,0.037633352983008184,0.38535231198091846
ENSG00000008838,0.13612308349520186,0.36775668585374943,0.4832405805036686
ENSG00000008853,0.42108881811514365,0.48945321549768406,0.5147140488793736
ENSG00000008869,0.00031896007305109997,0.2725753451837485,0.6592950765296439
ENSG00000008952,0.01715258976610745,0.02840680894690173,0.5809089588135984
ENSG00000008988,0.04588801770050088,0.06695983657001225,0.08962914793663157
ENSG00000009307,0.09182917060078022,0.18686897066524888,0.425505706233929
ENSG00000009335,0.024903739082391296,0.28653957556436394,0.3066354092773006
ENSG00000009413,0.14417716896878197,0.1640231106343193,0.16402341705798018
ENSG00000009694,0.06363926890082372,0.08505978872138698,0.2023516490882924
ENSG00000009724,0.0001496125599687037,0.0057352529080296755,0.021236056999449082
ENSG00000009765,0.4131410428633868,0.6024110582349139,0.8981752958034932
ENSG00000009780,0.4467997845620232,0.45130176288516455,0.46491506586455167
ENSG00000009790,0.18461759377933018,0.28560848039919984,0.2869836418500068
ENSG00000009830,0.4442758510734153,0.46702546340094364,0.5859502472340248
ENSG00000009844,0.10202655491584334,0.3368858932144062,0.3448349024996753
ENSG00000009950,0.428953501226608,0.7057428267494956,0.733173917522115
ENSG00000009954,1.2778448932659892e-05,0.09733833030165862,0.1486753324663509
ENSG00000010017,0.08994356061260234,0.24516465213990313,0.2704192309550062
ENSG00000010030,0.25794316781746085,0.3990497510414973,0.5784841966544234
ENSG00000010072,0.2833796219999706,0.4967209908538107,0.5515455349004159
ENSG00000010165,0.5632200015614752,0.6553240591771928,0.673614337817687
ENSG00000010219,0.7086213715919465,0.7161260719254525,0.7555717990267901
ENSG00000010244,0.23069664312660554,0.2540024019136088,0.4261083996407987
ENSG00000010256,0.0016698640348008498,0.031433835166947754,0.09897005347839671
ENSG00000010270,0.26754916135201245,0.46228320839135395,0.6862813579943021
ENSG00000010278,0.17854699557101195,0.20161603388428695,0.3112628487333151
ENSG00000010292,0.015633743535064526,0.08622052295434668,0.11297946830618966
ENSG00000010295,0.0139221728232376,0.17617402763929801,0.18248444187352275
ENSG00000010310,0.23028861784793564,0.27589179167058775,0.2849757705148698
ENSG00000010318,0.02296872499229463,0.17616013826276344,0.26802122961254093
ENSG00000010319,0.014679332777322252,0.43892645527089913,0.5264435301126626
ENSG00000010322,0.05497795065802169,0.45001845874206625,0.48249394219359565
ENSG00000010327,0.0036720644548213777,0.16882114372178814,0.1826460112467887
ENSG00000010361,0.2769689036306574,0.3993044635932371,0.531640182035795
ENSG00000010404,0.28743429233898266,0.28977130679400476,0.7963204963721873
ENSG00000010438,0.620296832259422,0.6834349624480321,0.683463243113592
ENSG00000010539,0.07593434607120209,0.23651682590784484,0.23658499170254244
ENSG00000010610,0.12065275362660477,0.12221126638788793,0.30752692234867984
ENSG00000010626,0.03444108616369823,0.03826591536902002,0.3797927493879443
ENSG00000010671,0.14358594487677545,0.1621559582651798,0.1964468716631893
ENSG00000010704,0.9269481973676625,0.9374001100989412,0.9887065990139207
ENSG00000010803,0.05420687853375139,0.1348174531568762,0.24887145432479296
ENSG00000010810,0.4363155418486243,0.7254705120581191,0.7273461117298812
ENSG00000010818,0.3523945665972533,0.3528005701410367,0.8394747871877986
ENSG00000010932,0.006844671812755498,0.006862039136122267,0.013960788476384267
ENSG00000011007,0.5619492317276786,0.6646871558749238,0.7939838988847201
ENSG00000011009,0.0005309106988120593,0.05906849896936994,0.05939151114921304
ENSG00000011021,0.004687259445351422,0.008489966999952081,0.008491614598803321
ENSG00000011028,0.0709456985467053,0.07131550943247755,0.1718579343480784
ENSG00000011052,0.5333448437496274,0.5343831544086192,0.5383286721543059
ENSG00000011083,0.010787951631908932,0.08408285010104655,0.11221039636212882
ENSG00000011105,0.3694788316375953,0.400388255186481,0.48938417114496946
ENSG00000011114,0.400845169494059,0.4523099165433404,0.6134056810486433
ENSG00000011132,0.5359864498599087,0.5549115546716801,0.5628493739847084
ENSG00000011143,0.12755623834711993,0.3074932050544227,0.3082801802279216
ENSG00000011198,0.03688269324796145,0.037334317680285944,0.3901860982473412
ENSG00000011201,0.0007055537522047128,0.1652381472454162,0.19215470000094215
ENSG00000011243,0.17597705460643254,0.1782868463791213,0.3414768568011163
ENSG00000011258,0.024098055033444643,0.545864103625537,0.7637560126891827
ENSG00000011260,2.1012295797873115e-05,0.052671684288330245,0.06681171916271211
ENSG00000011275,0.12634122547135396,0.3195482767421821,0.36123803451041736
ENSG00000011295,0.2109422053625285,0.43087722247525884,0.46701366928940813
ENSG00000011304,0.01565858261931441,0.017971554693183456,0.18272419682941354
ENSG00000011332,0.21777222187015077,0.27792929912596853,0.639178553109655
ENSG00000011347,0.8959928502977448,0.899045096311328,0.9176307777842012
ENSG00000011376,0.1374746047611125,0.22749982668499458,0.28251638774266097
ENSG00000011405,0.0002275074019222334,0.30924570789557215,0.7428661687454997
ENSG00000011422,0.6734785708567792,0.7065927552154252,0.7226052703500654
ENSG00000011426,0.18979975491918044,0.3784643831110881,0.38274235595876493
ENSG00000011451,0.25241668389696226,0.4404262636645324,0.4540704063788289
ENSG00000011454,0.011962212164963848,0.33648405175012264,0.8437080535880865
ENSG00000011465,0.18623836785163173,0.2169145329739165,0.22644043882841391
ENSG00000011478,0.2894480207638255,0.49834430448519784,0.8083751323262338
ENSG00000011485,0.010912940826014794,0.04864880180621012,0.06671288669579889
ENSG00000011523,0.20456891446781889,0.21306103728966652,0.6035504823390987
ENSG00000011566,0.2629482123159237,0.42764019439085,0.8446859476590344
ENSG00000011590,0.11444118421206173,0.11656855775985853,0.2611201897825305
ENSG00000011600,0.13393459974340116,0.19561894774316413,0.25094492262172585
ENSG00000011638,0.5572647228966254,0.5630969798569923,0.7895841681635081
ENSG00000012048,0.12289448526381996,0.4843721388429524,0.5019968763793279
ENSG00000012061,0.0009318308854834312,0.06833758840595361,0.14110649575966872
ENSG00000012124,0.17409419038499585,0.28762707500953844,0.35595112234014215
ENSG00000012171,0.0010920789143517018,0.09405085452564199,0.11690215657070202
ENSG00000012174,0.09411442258478586,0.11112498336186794,0.2809085179731724
ENSG00000012211,0.3855791931542565,0.7858004709524904,0.7913778515690783
ENSG00000012223,0.02715187617172743,0.16129759094726648,0.4093680511746983
ENSG00000012232,0.2766029057740992,0.279281841024107,0.4779849789596221
ENSG00000012504,0.34742519860923393,0.3680228352233993,0.533470574750385
ENSG00000012660,0.21222870295312968,0.36064659927318266,0.49561898417034866
ENSG00000012779,0.5012535275883274,0.5999048047885376,0.669542618345351
ENSG00000012817,0.09392268514440705,0.15737308183384402,0.35646037053486357
ENSG00000012822,0.0051951622793051655,0.2219539080581001,0.8835174667838511
ENSG00000012963,0.6429926119345034,0.6811396704028976,0.73102583404091
ENSG00000012983,0.25502441639790696,0.5329359659038309,0.6093733525157924
ENSG00000013016,0.3825519691249022,0.3894985842404972,0.3951006060398723
ENSG00000013275,0.07313498408559882,0.12667270739684067,0.3491780455963962
ENSG00000013288,0.32665474093644253,0.35065096868267187,0.3509532043804675
ENSG00000013297,0.7969404852674318,0.8187314174314142,0.833661904722667
ENSG00000013306,0.004593057563081704,0.023538827783016525,0.1621992557839893
ENSG00000013364,0.0006458002760419967,0.03190814771029338,0.19604025051787033
ENSG00000013374,0.3226791466920914,0.37449697225684786,0.3756622179486535
ENSG00000013375,0.5990645785308673,0.7017043645094548,0.7870526917258835
ENSG00000013392,0.16883588891692292,0.1754970542955956,0.17916775953187802
ENSG00000013441,0.39024019970009816,0.401762960069062,0.5082742049634532
ENSG00000013503,0.3126947225447888,0.32398183504085176,0.41169544605100405
ENSG00000013523,0.5107809203845424,0.533720960236933,0.5365937488636991
ENSG00000013561,0.045234720903361336,0.1003109562881983,0.8066697400568403
ENSG00000013563,0.03318374134151103,0.0428782958880356,0.20493621326029288
ENSG00000013573,0.24152272772616568,0.2544682397724217,0.33876677130862054
ENSG00000013583,0.43419509744697327,0.5755265285441051,0.7300837252623595
ENSG00000013588,0.1450063061937844,0.21097692538557344,0.5087643333481834
ENSG00000013619,0.011012955796133594,0.03172009850402846,0.13026794177145284
ENSG00000013725,0.0966501858771196,0.3872709360934963,0.3978787760889133
ENSG00000013810,0.1843188954211511,0.18574830828451017,0.315414008307356
ENSG00000014123,0.0010709993313064992,0.18713282964898303,0.6224600755685821
ENSG00000014138,0.02285855011798854,0.0768758258020078,0.296176571971271
ENSG00000014164,0.22799629316908965,0.6656100062707124,0.6818044663380745
ENSG00000014216,0.004545559990488224,0.21430142916907746,0.23602973572571473
ENSG00000014257,0.18037389750398558,0.3526226840592962,0.40923785672229773
ENSG00000014641,0.40238418980407487,0.4493466149989537,0.630336149366564
ENSG00000014824,0.6044445240538912,0.7889143877816187,0.8122213383288318
ENSG00000014914,0.057884342012413104,0.06413227283235667,0.28048650971527134
ENSG00000014919,0.3175034015624628,0.4984448967390662,0.5012768782121242
ENSG00000015133,0.14100764286717427,0.1644832014188764,0.3138517453228793
ENSG00000015153,0.12744919585354775,0.19822579745310132,0.6189237388255318
ENSG00000015171,0.32119840844430814,0.3414314833426001,0.5725107939436832
ENSG00000015285,0.3839436923854197,0.5011078728635272,0.5434050620070388
ENSG00000015413,0.674970907174925,0.6752867050799367,0.6836608625210143
ENSG00000015475,0.5633982245719611,0.5649491840750125,0.5681107537735994
ENSG00000015479,0.4126977173700339,0.4126999164081392,0.4780934521748016
ENSG00000015520,0.024900594528374342,0.053840457762287186,0.2593073910708076
ENSG00000015532,0.11022492529605388,0.33543690510860313,0.3357542602930307
ENSG00000015676,0.6021106818691839,0.7338942639494554,0.8771158163517305
ENSG00000016082,0.03881208961163796,0.0485070337270328,0.5397936415970868
ENSG00000016391,0.18284434760479507,0.2753441717079922,0.3733903744963085
ENSG00000016402,0.1331898032501767,0.17303980605970315,0.19847028989776427
ENSG00000016490,0.08741304384402904,0.23281614241001047,0.47954489258770183
ENSG00000016602,0.038757499166740095,0.16418658666556096,0.4867625729712465
ENSG00000016864,0.009393060979852152,0.026724755472404937,0.23570089796925242
ENSG00000017260,0.24260330193617263,0.2500768675715027,0.8070888358166272
ENSG00000017427,0.30376691405070666,0.3045910544264231,0.3061114014249823
ENSG00000017483,0.5949335860643633,0.6157463331848984,0.6972435229921403
ENSG00000017797,0.6339206640070045,0.6367070300963131,0.6582984473348981
ENSG00000018189,0.5209395452407956,0.8070640768749437,0.8529302380333167
ENSG00000018236,0.159296815708037,0.18935580675314378,0.4998925196887415
ENSG00000018280,0.20825948913589254,0.22379960112029595,0.23024626387779124
ENSG00000018408,0.002437531673269988,0.0031929777817159,0.4923020652867609
ENSG00000018510,0.40135483431431807,0.4029921591149255,0.7042974001574558
ENSG00000018610,0.5234979180870046,0.5356346787794912,0.8514598393409504
ENSG00000018625,0.08637128683156892,0.15584506617886273,0.6287745306993979
ENSG00000018699,0.03933890762101322,0.039421225644536095,0.42213662367667815
ENSG00000018869,0.4410307387854522,0.5743472402645635,0.8226151696930964
ENSG00000019102,0.029281326851764877,0.19866377724473405,0.2010677679967916
ENSG00000019144,0.0017380946860479085,0.1792231534385852,0.26834265759604314
ENSG00000019169,0.12204071311707887,0.16842352082447143,0.1685993265454816
ENSG00000019186,0.37939972606865213,0.4417682250452193,0.47127403304511806
ENSG00000019485,0.8023894315690742,0.8705215657765965,0.9348221373683447
ENSG00000019505,0.3016738619066024,0.3556967981320026,0.3745564319673834
ENSG00000019549,0.09992193387447712,0.14820827069731335,0.3062302907819662
ENSG00000019582,0.47926383490421975,0.7190947210664409,0.7191997384181188
ENSG00000019991,0.449575041742419,0.7236152758223836,0.7481480252718447
ENSG00000019995,0.15992199362892412,0.5328521189480426,0.7071064210567262
ENSG00000020129,0.09417021390190106,0.19674862182935637,0.19728966255748437
ENSG00000020181,0.4785911707514765,0.4984931883285225,0.4994859621283796
ENSG00000020256,0.7466779226102209,0.7581482225620075,0.7583419244019785
ENSG00000020426,0.3908554369003543,0.3916586177931909,0.5059536112136205
ENSG00000020577,0.7662052091581669,0.8017903263667303,0.8378396225228661
ENSG00000020633,0.0046685456339699005,0.4974932584793995,0.5164373038511698
ENSG00000020922,0.2556473936952619,0.39540931495743514,0.6314620734324968
ENSG00000021300,0.7186493226065851,0.7201008805086693,0.8087872173880495
