,go_name,table,oddsr,p,q
GO:0000296,spermine transport,"[[55, 456], [153, 1354]]",1.06739479417498,0.6748286802914323,1.0
GO:0000301,"retrograde transport, vesicle recycling within Golgi","[[55, 456], [153, 1354]]",1.06739479417498,0.6748286802914323,1.0
GO:0000302,response to reactive oxygen species,"[[56, 455], [155, 1352]]",1.0735483870967741,0.6760051819638326,1.0
GO:0000303,response to superoxide,"[[56, 455], [157, 1350]]",1.0583047525722684,0.7391842612443968,1.0
GO:0000304,response to singlet oxygen,"[[56, 455], [157, 1350]]",1.0583047525722684,0.7391842612443968,1.0
GO:0000305,response to oxygen radical,"[[56, 455], [157, 1350]]",1.0583047525722684,0.7391842612443968,1.0
GO:0000320,re-entry into mitotic cell cycle,"[[56, 455], [157, 1350]]",1.0583047525722684,0.7391842612443968,1.0
GO:0000338,protein deneddylation,"[[56, 455], [158, 1349]]",1.0508276533592988,0.8030574280582701,1.0
GO:0000349,generation of catalytic spliceosome for first transesterification step,"[[56, 455], [158, 1349]]",1.0508276533592988,0.8030574280582701,1.0
GO:0000350,generation of catalytic spliceosome for second transesterification step,"[[56, 455], [158, 1349]]",1.0508276533592988,0.8030574280582701,1.0
GO:0000354,cis assembly of pre-catalytic spliceosome,"[[56, 455], [158, 1349]]",1.0508276533592988,0.8030574280582701,1.0
GO:0000375,"RNA splicing, via transesterification reactions","[[56, 455], [158, 1349]]",1.0508276533592988,0.8030574280582701,1.0
GO:0000379,tRNA-type intron splice site recognition and cleavage,"[[57, 454], [158, 1349]]",1.0719483633524787,0.6785531407066585,1.0
GO:0000380,"alternative mRNA splicing, via spliceosome","[[58, 453], [159, 1348]]",1.0854818332014384,0.6204024863109581,1.0
GO:0000381,"regulation of alternative mRNA splicing, via spliceosome","[[59, 452], [161, 1346]]",1.0912713681086132,0.6221647821961939,1.0
GO:0000387,spliceosomal snRNP assembly,"[[59, 452], [164, 1343]]",1.0689213252751997,0.6834426392718849,1.0
GO:0000388,spliceosome conformational change to release U4 (or U4atac) and U1 (or U11),"[[59, 452], [164, 1343]]",1.0689213252751997,0.6834426392718849,1.0
GO:0000389,mRNA 3'-splice site recognition,"[[59, 452], [164, 1343]]",1.0689213252751997,0.6834426392718849,1.0
GO:0000390,spliceosomal complex disassembly,"[[59, 452], [164, 1343]]",1.0689213252751997,0.6834426392718849,1.0
GO:0000395,mRNA 5'-splice site recognition,"[[59, 452], [164, 1343]]",1.0689213252751997,0.6834426392718849,1.0
GO:0000398,"mRNA splicing, via spliceosome","[[62, 449], [167, 1340]]",1.1079844764813358,0.5190593928544446,1.0
GO:0000413,protein peptidyl-prolyl isomerization,"[[62, 449], [169, 1338]]",1.0932380964931934,0.5740866511117777,1.0
GO:0000422,autophagy of mitochondrion,"[[62, 449], [170, 1337]]",1.0859950216166645,0.6301983208104495,1.0
GO:0000423,mitophagy,"[[62, 449], [173, 1334]]",1.0647682068051032,0.6903029130950527,1.0
GO:0000425,pexophagy,"[[62, 449], [173, 1334]]",1.0647682068051032,0.6903029130950527,1.0
GO:0000430,regulation of transcription from RNA polymerase II promoter by glucose,"[[62, 449], [173, 1334]]",1.0647682068051032,0.6903029130950527,1.0
GO:0000432,positive regulation of transcription from RNA polymerase II promoter by glucose,"[[62, 449], [173, 1334]]",1.0647682068051032,0.6903029130950527,1.0
GO:0000435,positive regulation of transcription from RNA polymerase II promoter by galactose,"[[62, 449], [173, 1334]]",1.0647682068051032,0.6903029130950527,1.0
GO:0000447,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","[[62, 449], [175, 1332]]",1.051021317212854,0.7508090518247268,1.0
GO:0000448,"cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","[[62, 449], [175, 1332]]",1.051021317212854,0.7508090518247268,1.0
GO:0000451,rRNA 2'-O-methylation,"[[62, 449], [176, 1331]]",1.0442650334075725,0.8118427712364198,1.0
GO:0000454,snoRNA guided rRNA pseudouridine synthesis,"[[62, 449], [177, 1330]]",1.037585091792181,0.8124208308133516,1.0
GO:0000455,enzyme-directed rRNA pseudouridine synthesis,"[[63, 448], [177, 1330]]",1.0566737288135593,0.7518126480573406,1.0
GO:0000460,maturation of 5.8S rRNA,"[[63, 448], [178, 1329]]",1.0499473314606742,0.752572250103313,1.0
GO:0000461,"endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","[[63, 448], [178, 1329]]",1.0499473314606742,0.752572250103313,1.0
GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","[[63, 448], [181, 1326]]",1.0302140883977902,0.8752507649092289,1.0
GO:0000463,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","[[63, 448], [182, 1325]]",1.0237809065934067,0.8756426200252576,1.0
GO:0000466,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","[[63, 448], [182, 1325]]",1.0237809065934067,0.8756426200252576,1.0
GO:0000467,"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","[[64, 447], [182, 1325]]",1.0423580893379552,0.8144732852414169,1.0
GO:0000470,maturation of LSU-rRNA,"[[64, 447], [183, 1324]]",1.0358797569711862,0.8150552324185154,1.0
GO:0000472,"endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","[[64, 447], [183, 1324]]",1.0358797569711862,0.8150552324185154,1.0
GO:0000479,"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","[[64, 447], [183, 1324]]",1.0358797569711862,0.8150552324185154,1.0
GO:0000480,"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","[[64, 447], [184, 1323]]",1.0294718412605777,0.876118513669782,1.0
GO:0000481,maturation of 5S rRNA,"[[64, 447], [184, 1323]]",1.0294718412605777,0.876118513669782,1.0
GO:0000492,box C/D snoRNP assembly,"[[64, 447], [184, 1323]]",1.0294718412605777,0.876118513669782,1.0
GO:0000493,box H/ACA snoRNP assembly,"[[64, 447], [184, 1323]]",1.0294718412605777,0.876118513669782,1.0
GO:0000494,box C/D RNA 3'-end processing,"[[64, 447], [184, 1323]]",1.0294718412605777,0.876118513669782,1.0
GO:0000495,box H/ACA RNA 3'-end processing,"[[64, 447], [184, 1323]]",1.0294718412605777,0.876118513669782,1.0
GO:0000578,embryonic axis specification,"[[64, 447], [184, 1323]]",1.0294718412605777,0.876118513669782,1.0
GO:0000706,meiotic DNA double-strand break processing,"[[64, 447], [184, 1323]]",1.0294718412605777,0.876118513669782,1.0
GO:0000707,meiotic DNA recombinase assembly,"[[64, 447], [184, 1323]]",1.0294718412605777,0.876118513669782,1.0
GO:0000709,meiotic joint molecule formation,"[[64, 447], [184, 1323]]",1.0294718412605777,0.876118513669782,1.0
GO:0000710,meiotic mismatch repair,"[[64, 447], [184, 1323]]",1.0294718412605777,0.876118513669782,1.0
GO:0000711,meiotic DNA repair synthesis,"[[64, 447], [185, 1322]]",1.0231332003144085,0.8765115903353349,1.0
GO:0000712,resolution of meiotic recombination intermediates,"[[64, 447], [188, 1319]]",1.004521871578847,1.0,1.0
GO:0000715,"nucleotide-excision repair, DNA damage recognition","[[64, 447], [188, 1319]]",1.004521871578847,1.0,1.0
GO:0000717,"nucleotide-excision repair, DNA duplex unwinding","[[64, 447], [188, 1319]]",1.004521871578847,1.0,1.0
GO:0000719,photoreactive repair,"[[64, 447], [188, 1319]]",1.004521871578847,1.0,1.0
GO:0000720,pyrimidine dimer repair by nucleotide-excision repair,"[[64, 447], [188, 1319]]",1.004521871578847,1.0,1.0
GO:0000724,double-strand break repair via homologous recombination,"[[67, 444], [196, 1311]]",1.009342250413679,0.9395197971136477,1.0
GO:0000725,recombinational repair,"[[67, 444], [196, 1311]]",1.009342250413679,0.9395197971136477,1.0
GO:0000727,double-strand break repair via break-induced replication,"[[67, 444], [197, 1310]]",1.0034526912699502,1.0,1.0
GO:0000729,DNA double-strand break processing,"[[67, 444], [197, 1310]]",1.0034526912699502,1.0,1.0
GO:0000730,DNA recombinase assembly,"[[67, 444], [197, 1310]]",1.0034526912699502,1.0,1.0
GO:0001574,ganglioside biosynthetic process,"[[98, 413], [287, 1220]]",1.0086812732534105,0.9481143771087175,1.0
GO:0001576,globoside biosynthetic process,"[[98, 413], [287, 1220]]",1.0086812732534105,0.9481143771087175,1.0
GO:0001578,microtubule bundle formation,"[[98, 413], [287, 1220]]",1.0086812732534105,0.9481143771087175,1.0
GO:0001579,medium-chain fatty acid transport,"[[98, 413], [288, 1219]]",1.004354990583804,1.0,1.0
GO:0001580,detection of chemical stimulus involved in sensory perception of bitter taste,"[[99, 412], [289, 1218]]",1.0127154231195619,0.9482218953874538,1.0
GO:0001581,detection of chemical stimulus involved in sensory perception of sour taste,"[[99, 412], [289, 1218]]",1.0127154231195619,0.9482218953874538,1.0
GO:0001582,detection of chemical stimulus involved in sensory perception of sweet taste,"[[99, 412], [289, 1218]]",1.0127154231195619,0.9482218953874538,1.0
GO:0001649,osteoblast differentiation,"[[101, 410], [294, 1213]]",1.0163680106188817,0.8974663118721762,1.0
GO:0001654,eye development,"[[101, 410], [294, 1213]]",1.0163680106188817,0.8974663118721762,1.0
GO:0001655,urogenital system development,"[[101, 410], [294, 1213]]",1.0163680106188817,0.8974663118721762,1.0
GO:0001656,metanephros development,"[[101, 410], [297, 1210]]",1.003613369467028,1.0,1.0
GO:0001657,ureteric bud development,"[[102, 409], [297, 1210]]",1.0160282531920675,0.897861469005357,1.0
GO:0001658,branching involved in ureteric bud morphogenesis,"[[103, 408], [298, 1209]]",1.024205487564153,0.847605297256235,1.0
GO:0001659,temperature homeostasis,"[[104, 407], [299, 1208]]",1.032368336716163,0.7981489947810521,1.0
GO:0001660,fever generation,"[[104, 407], [300, 1207]]",1.0280753480753482,0.8478632523763856,1.0
GO:0001661,conditioned taste aversion,"[[104, 407], [300, 1207]]",1.0280753480753482,0.8478632523763856,1.0
GO:0001662,behavioral fear response,"[[105, 406], [303, 1204]]",1.0276544895868898,0.8484214445199989,1.0
GO:0001666,response to hypoxia,"[[110, 401], [310, 1197]]",1.0592068216555386,0.6591003871054428,1.0
GO:0001667,ameboidal-type cell migration,"[[110, 401], [310, 1197]]",1.0592068216555386,0.6591003871054428,1.0
GO:0001675,acrosome assembly,"[[111, 400], [312, 1195]]",1.062860576923077,0.6155726068858964,1.0
GO:0001676,long-chain fatty acid metabolic process,"[[111, 400], [313, 1194]]",1.0585782747603834,0.6602272145367156,1.0
GO:0001678,intracellular glucose homeostasis,"[[111, 400], [314, 1193]]",1.0543232484076432,0.6609571671119046,1.0
GO:0001680,tRNA 3'-terminal CCA addition,"[[111, 400], [314, 1193]]",1.0543232484076432,0.6609571671119046,1.0
GO:0001682,tRNA 5'-leader removal,"[[111, 400], [315, 1192]]",1.0500952380952382,0.7068124449947485,1.0
GO:0001692,histamine metabolic process,"[[111, 400], [317, 1190]]",1.0417192429022082,0.7543521925416163,1.0
GO:0001694,histamine biosynthetic process,"[[111, 400], [317, 1190]]",1.0417192429022082,0.7543521925416163,1.0
GO:0001695,histamine catabolic process,"[[111, 400], [317, 1190]]",1.0417192429022082,0.7543521925416163,1.0
GO:0001696,gastric acid secretion,"[[111, 400], [318, 1189]]",1.0375707547169812,0.7549007099293386,1.0
GO:0001698,gastrin-induced gastric acid secretion,"[[111, 400], [318, 1189]]",1.0375707547169812,0.7549007099293386,1.0
GO:0001701,in utero embryonic development,"[[115, 396], [327, 1180]]",1.0479411855558645,0.7105929019135435,1.0
GO:0001702,gastrulation with mouth forming second,"[[115, 396], [327, 1180]]",1.0479411855558645,0.7105929019135435,1.0
GO:0001704,formation of primary germ layer,"[[115, 396], [328, 1179]]",1.0438608647450112,0.7572004424996839,1.0
GO:0001705,ectoderm formation,"[[115, 396], [328, 1179]]",1.0438608647450112,0.7572004424996839,1.0
GO:0001706,endoderm formation,"[[116, 395], [329, 1178]]",1.0515024431533992,0.7110903887721219,1.0
GO:0001707,mesoderm formation,"[[117, 394], [330, 1177]]",1.0591370558375635,0.6661549747217355,1.0
GO:0001708,cell fate specification,"[[117, 394], [330, 1177]]",1.0591370558375635,0.6661549747217355,1.0
GO:0001709,cell fate determination,"[[117, 394], [330, 1177]]",1.0591370558375635,0.6661549747217355,1.0
GO:0001710,mesodermal cell fate commitment,"[[117, 394], [330, 1177]]",1.0591370558375635,0.6661549747217355,1.0
GO:0001711,endodermal cell fate commitment,"[[117, 394], [331, 1176]]",1.0550401030564203,0.666631134862527,1.0
GO:0001712,ectodermal cell fate commitment,"[[117, 394], [331, 1176]]",1.0550401030564203,0.666631134862527,1.0
GO:0001714,endodermal cell fate specification,"[[117, 394], [331, 1176]]",1.0550401030564203,0.666631134862527,1.0
GO:0001717,conversion of seryl-tRNAsec to selenocys-tRNAsec,"[[117, 394], [331, 1176]]",1.0550401030564203,0.666631134862527,1.0
GO:0001731,formation of translation preinitiation complex,"[[117, 394], [331, 1176]]",1.0550401030564203,0.666631134862527,1.0
GO:0001732,formation of cytoplasmic translation initiation complex,"[[117, 394], [332, 1175]]",1.0509678307137178,0.7119760553521497,1.0
GO:0001736,establishment of planar polarity,"[[117, 394], [332, 1175]]",1.0509678307137178,0.7119760553521497,1.0
GO:0001738,morphogenesis of a polarized epithelium,"[[117, 394], [332, 1175]]",1.0509678307137178,0.7119760553521497,1.0
GO:0001754,eye photoreceptor cell differentiation,"[[117, 394], [332, 1175]]",1.0509678307137178,0.7119760553521497,1.0
GO:0001755,neural crest cell migration,"[[117, 394], [336, 1171]]",1.0349211385061639,0.8061828824529276,1.0
GO:0001756,somitogenesis,"[[117, 394], [337, 1170]]",1.0309689858259652,0.8064777449528422,1.0
GO:0001757,somite specification,"[[117, 394], [337, 1170]]",1.0309689858259652,0.8064777449528422,1.0
GO:0001759,organ induction,"[[117, 394], [337, 1170]]",1.0309689858259652,0.8064777449528422,1.0
GO:0001762,beta-alanine transport,"[[117, 394], [337, 1170]]",1.0309689858259652,0.8064777449528422,1.0
GO:0001763,morphogenesis of a branching structure,"[[117, 394], [337, 1170]]",1.0309689858259652,0.8064777449528422,1.0
GO:0001764,neuron migration,"[[118, 393], [341, 1166]]",1.0266765164573586,0.8546769952615008,1.0
GO:0001765,membrane raft assembly,"[[118, 393], [341, 1166]]",1.0266765164573586,0.8546769952615008,1.0
GO:0001766,membrane raft polarization,"[[118, 393], [341, 1166]]",1.0266765164573586,0.8546769952615008,1.0
GO:0001768,establishment of T cell polarity,"[[118, 393], [343, 1164]]",1.0189393096387955,0.9029668042525921,1.0
GO:0001770,establishment of natural killer cell polarity,"[[118, 393], [343, 1164]]",1.0189393096387955,0.9029668042525921,1.0
GO:0001771,immunological synapse formation,"[[119, 392], [343, 1164]]",1.0301957517700957,0.8076695200825245,1.0
GO:0001773,myeloid dendritic cell activation,"[[119, 392], [343, 1164]]",1.0301957517700957,0.8076695200825245,1.0
GO:0001774,microglial cell activation,"[[122, 389], [346, 1161]]",1.0523648899653772,0.6715368584063732,1.0
GO:0001775,cell activation,"[[122, 389], [346, 1161]]",1.0523648899653772,0.6715368584063732,1.0
GO:0001776,leukocyte homeostasis,"[[122, 389], [346, 1161]]",1.0523648899653772,0.6715368584063732,1.0
GO:0001777,T cell homeostatic proliferation,"[[122, 389], [346, 1161]]",1.0523648899653772,0.6715368584063732,1.0
GO:0001778,plasma membrane repair,"[[122, 389], [347, 1160]]",1.0484283206033351,0.7162071565675046,1.0
GO:0001779,natural killer cell differentiation,"[[123, 388], [348, 1159]]",1.0557900817632422,0.6719384581450301,1.0
GO:0001780,neutrophil homeostasis,"[[123, 388], [349, 1158]]",1.0518565562874782,0.6724746307021849,1.0
GO:0001781,neutrophil apoptotic process,"[[123, 388], [349, 1158]]",1.0518565562874782,0.6724746307021849,1.0
GO:0001782,B cell homeostasis,"[[123, 388], [349, 1158]]",1.0518565562874782,0.6724746307021849,1.0
GO:0001783,B cell apoptotic process,"[[123, 388], [349, 1158]]",1.0518565562874782,0.6724746307021849,1.0
GO:0001787,natural killer cell proliferation,"[[123, 388], [349, 1158]]",1.0518565562874782,0.6724746307021849,1.0
GO:0001788,antibody-dependent cellular cytotoxicity,"[[123, 388], [351, 1156]]",1.044056745087673,0.7174884011148074,1.0
GO:0001798,positive regulation of type IIa hypersensitivity,"[[123, 388], [352, 1155]]",1.0401900773195876,0.7629608047795315,1.0
GO:0001805,positive regulation of type III hypersensitivity,"[[123, 388], [352, 1155]]",1.0401900773195876,0.7629608047795315,1.0
GO:0001806,type IV hypersensitivity,"[[123, 388], [352, 1155]]",1.0401900773195876,0.7629608047795315,1.0
GO:0001807,regulation of type IV hypersensitivity,"[[123, 388], [352, 1155]]",1.0401900773195876,0.7629608047795315,1.0
GO:0001808,negative regulation of type IV hypersensitivity,"[[123, 388], [352, 1155]]",1.0401900773195876,0.7629608047795315,1.0
GO:0001809,positive regulation of type IV hypersensitivity,"[[124, 387], [352, 1155]]",1.051356589147287,0.6733985871628134,1.0
GO:0001811,negative regulation of type I hypersensitivity,"[[124, 387], [353, 1154]]",1.047470555079752,0.7178122538778869,1.0
GO:0001812,positive regulation of type I hypersensitivity,"[[124, 387], [353, 1154]]",1.047470555079752,0.7178122538778869,1.0
GO:0001814,negative regulation of antibody-dependent cellular cytotoxicity,"[[124, 387], [353, 1154]]",1.047470555079752,0.7178122538778869,1.0
GO:0001815,positive regulation of antibody-dependent cellular cytotoxicity,"[[124, 387], [353, 1154]]",1.047470555079752,0.7178122538778869,1.0
GO:0001816,cytokine production,"[[124, 387], [354, 1153]]",1.043606476006949,0.7182931945407696,1.0
GO:0001817,regulation of cytokine production,"[[124, 387], [354, 1153]]",1.043606476006949,0.7182931945407696,1.0
GO:0001818,negative regulation of cytokine production,"[[125, 386], [356, 1151]]",1.0470032601734878,0.7185970293414095,1.0
GO:0001819,positive regulation of cytokine production,"[[127, 384], [360, 1147]]",1.0537398726851852,0.675516792746609,1.0
GO:0001821,histamine secretion,"[[127, 384], [360, 1147]]",1.0537398726851852,0.675516792746609,1.0
GO:0001822,kidney development,"[[127, 384], [364, 1143]]",1.0385259271978022,0.7655898307679836,1.0
GO:0001823,mesonephros development,"[[127, 384], [364, 1143]]",1.0385259271978022,0.7655898307679836,1.0
GO:0001824,blastocyst development,"[[127, 384], [366, 1141]]",1.0310436589253187,0.8117372730773735,1.0
GO:0001825,blastocyst formation,"[[127, 384], [367, 1140]]",1.02733310626703,0.8120894702719115,1.0
GO:0001826,inner cell mass cell differentiation,"[[127, 384], [367, 1140]]",1.02733310626703,0.8120894702719115,1.0
GO:0001827,inner cell mass cell fate commitment,"[[127, 384], [367, 1140]]",1.02733310626703,0.8120894702719115,1.0
GO:0001828,inner cell mass cellular morphogenesis,"[[127, 384], [367, 1140]]",1.02733310626703,0.8120894702719115,1.0
GO:0001829,trophectodermal cell differentiation,"[[127, 384], [367, 1140]]",1.02733310626703,0.8120894702719115,1.0
GO:0001830,trophectodermal cell fate commitment,"[[127, 384], [367, 1140]]",1.02733310626703,0.8120894702719115,1.0
GO:0001831,trophectodermal cellular morphogenesis,"[[127, 384], [367, 1140]]",1.02733310626703,0.8120894702719115,1.0
GO:0001832,blastocyst growth,"[[127, 384], [367, 1140]]",1.02733310626703,0.8120894702719115,1.0
GO:0001833,inner cell mass cell proliferation,"[[127, 384], [367, 1140]]",1.02733310626703,0.8120894702719115,1.0
GO:0001834,trophectodermal cell proliferation,"[[127, 384], [367, 1140]]",1.02733310626703,0.8120894702719115,1.0
GO:0001835,blastocyst hatching,"[[127, 384], [369, 1138]]",1.019972335140018,0.8586848343439468,1.0
GO:0001836,release of cytochrome c from mitochondria,"[[127, 384], [369, 1138]]",1.019972335140018,0.8586848343439468,1.0
GO:0001837,epithelial to mesenchymal transition,"[[127, 384], [371, 1136]]",1.0126909254267744,0.9056448925845262,1.0
GO:0001838,embryonic epithelial tube formation,"[[127, 384], [371, 1136]]",1.0126909254267744,0.9056448925845262,1.0
GO:0001839,neural plate morphogenesis,"[[127, 384], [371, 1136]]",1.0126909254267744,0.9056448925845262,1.0
GO:0001840,neural plate development,"[[127, 384], [371, 1136]]",1.0126909254267744,0.9056448925845262,1.0
GO:0001841,neural tube formation,"[[128, 383], [371, 1136]]",1.023329791052339,0.8588009155929408,1.0
GO:0001842,neural fold formation,"[[128, 383], [371, 1136]]",1.023329791052339,0.8588009155929408,1.0
GO:0001843,neural tube closure,"[[128, 383], [376, 1131]]",1.0052774845841899,1.0,1.0
GO:0001844,protein insertion into mitochondrial membrane involved in apoptotic signaling pathway,"[[128, 383], [376, 1131]]",1.0052774845841899,1.0,1.0
GO:0001845,phagolysosome assembly,"[[128, 383], [376, 1131]]",1.0052774845841899,1.0,1.0
GO:0001865,NK T cell differentiation,"[[128, 383], [376, 1131]]",1.0052774845841899,1.0,1.0
GO:0001866,NK T cell proliferation,"[[128, 383], [376, 1131]]",1.0052774845841899,1.0,1.0
GO:0001867,"complement activation, lectin pathway","[[129, 382], [377, 1130]]",1.0121932589887095,0.9529145486426773,1.0
GO:0001869,"negative regulation of complement activation, lectin pathway","[[129, 382], [377, 1130]]",1.0121932589887095,0.9529145486426773,1.0
GO:0001878,response to yeast,"[[129, 382], [377, 1130]]",1.0121932589887095,0.9529145486426773,1.0
GO:0001879,detection of yeast,"[[129, 382], [377, 1130]]",1.0121932589887095,0.9529145486426773,1.0
GO:0001880,Mullerian duct regression,"[[129, 382], [377, 1130]]",1.0121932589887095,0.9529145486426773,1.0
GO:0001881,receptor recycling,"[[130, 381], [378, 1129]]",1.019108722520796,0.9061154417867903,1.0
GO:0001885,endothelial cell development,"[[130, 381], [378, 1129]]",1.019108722520796,0.9061154417867903,1.0
GO:0001886,endothelial cell morphogenesis,"[[130, 381], [378, 1129]]",1.019108722520796,0.9061154417867903,1.0
GO:0001887,selenium compound metabolic process,"[[130, 381], [378, 1129]]",1.019108722520796,0.9061154417867903,1.0
GO:0001889,liver development,"[[130, 381], [380, 1127]]",1.0119491642492058,0.953037396587837,1.0
GO:0001890,placenta development,"[[130, 381], [381, 1126]]",1.0083975723507002,0.9530920179168162,1.0
GO:0001892,embryonic placenta development,"[[130, 381], [381, 1126]]",1.0083975723507002,0.9530920179168162,1.0
GO:0001893,maternal placenta development,"[[130, 381], [381, 1126]]",1.0083975723507002,0.9530920179168162,1.0
GO:0001894,tissue homeostasis,"[[130, 381], [381, 1126]]",1.0083975723507002,0.9530920179168162,1.0
GO:0001895,retina homeostasis,"[[130, 381], [382, 1125]]",1.0048645751741765,1.0,1.0
GO:0001906,cell killing,"[[130, 381], [383, 1124]]",1.0013500270690707,1.0,1.0
GO:0001909,leukocyte mediated cytotoxicity,"[[130, 381], [383, 1124]]",1.0013500270690707,1.0,1.0
GO:0001910,regulation of leukocyte mediated cytotoxicity,"[[130, 381], [383, 1124]]",1.0013500270690707,1.0,1.0
GO:0001912,positive regulation of leukocyte mediated cytotoxicity,"[[130, 381], [383, 1124]]",1.0013500270690707,1.0,1.0
GO:0001916,positive regulation of T cell mediated cytotoxicity,"[[132, 379], [389, 1118]]",1.000983510930537,1.0,1.0
GO:0001919,regulation of receptor recycling,"[[132, 379], [389, 1118]]",1.000983510930537,1.0,1.0
GO:0001920,negative regulation of receptor recycling,"[[132, 379], [389, 1118]]",1.000983510930537,1.0,1.0
GO:0001933,negative regulation of protein phosphorylation,"[[135, 376], [397, 1110]]",1.0038721260517713,1.0,1.0
GO:0001934,positive regulation of protein phosphorylation,"[[139, 372], [402, 1105]]",1.0270890172791953,0.8174003085286975,1.0
GO:0001935,endothelial cell proliferation,"[[139, 372], [402, 1105]]",1.0270890172791953,0.8174003085286975,1.0
GO:0001936,regulation of endothelial cell proliferation,"[[139, 372], [403, 1104]]",1.023613223405107,0.862484658849394,1.0
GO:0001937,negative regulation of endothelial cell proliferation,"[[140, 371], [404, 1103]]",1.0302634036988605,0.8175645586437734,1.0
