ensmbl_id,1,2,3,sigmoidal
ENSG00000008300,0.8289791453625833,0.9296245915628762,0.9696785779455809,0.7749619085502548
ENSG00000008513,0.016441294176499383,0.17462317319807233,0.4420103136723594,0.0674600685302194
ENSG00000009830,0.21495232345777798,0.5971918655376537,0.6862772948765705,0.008068393885802223
ENSG00000010256,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.8822278804364116
ENSG00000010318,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.8550621337282702
ENSG00000010327,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.8550621337282702
ENSG00000011260,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.769008886600789
ENSG00000011295,0.6221337474925849,0.6556133910705642,0.8735053462398625,0.560076498226956
ENSG00000012171,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.8196735794512252
ENSG00000012211,0.1788609529637017,0.13260631101061154,0.45117295858286993,0.392449707970621
ENSG00000013503,0.46863611572883196,0.9003936124960262,0.9443695691441282,0.009667174109408417
ENSG00000013573,0.8297975664716686,0.9296245915628762,0.9696785779455809,0.07888794132998578
ENSG00000015153,0.8457734458300851,0.9296245915628762,0.8937816849555887,0.3800285404099348
ENSG00000017427,0.21475245610399693,0.8071570885942161,0.9696785779455809,0.4946609825575834
ENSG00000017797,0.026268727947396483,0.27372231485129717,0.5743674913734317,0.19498898396648187
ENSG00000018610,0.061470199000891075,0.4792918152999695,0.4420103136723594,0.014697862632070631
ENSG00000018699,0.8457734458300851,0.9296245915628762,0.8760847279782566,0.108455716114311
ENSG00000019582,0.07961125441205605,0.21280374893289972,0.5393121507016776,0.02006703842852247
ENSG00000020256,0.002035833483333651,0.14636641141533055,0.45117295858286993,0.015561453524265197
ENSG00000020922,0.42098852105428824,0.7072541938360621,0.6339870966757587,0.0095411895091615
ENSG00000022277,0.009799554506700113,0.13355308508086197,0.4420103136723594,0.003972554240017432
ENSG00000023171,0.1857671409630514,0.7265926474725266,0.8896286114632671,0.009274669856626692
ENSG00000023445,0.020594380476659038,0.3166852971912023,0.6140103801952472,0.035715430091007805
ENSG00000023697,0.8457734458300851,0.9296245915628762,0.964951056026873,0.6900052237357152
ENSG00000023839,0.7394333481899587,0.9296245915628762,0.9696785779455809,0.6786454677297787
ENSG00000025708,0.35157030349601304,0.7034092336267191,0.8964964316449051,0.10752582170301594
ENSG00000025772,0.10938410440671462,0.4624656966022245,0.6714864889447282,0.003972554240017432
ENSG00000026103,0.08277202683628895,0.4585116172685941,0.749352814309463,0.020492155274013334
ENSG00000028277,0.7191117847412479,0.9296245915628762,0.9696785779455809,0.13561200408128882
ENSG00000030419,0.020594380476659038,0.23846807404922626,0.4655471158792642,0.3206258157790645
ENSG00000032742,0.5734269737047699,0.9296245915628762,0.5393121507016776,0.011345739690962836
ENSG00000033122,0.8297975664716686,0.9296245915628762,0.9696785779455809,0.08554793316689524
ENSG00000033170,0.0006238870790926347,0.11976050494355123,0.4420103136723594,0.005804528698486883
ENSG00000034152,0.25780793852511374,0.647179020234985,0.8626567983411193,0.30983111011567444
ENSG00000034533,0.07073590016803911,0.5385526345475358,0.7724111827817155,0.009274669856626692
ENSG00000035681,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.23529329223941411
ENSG00000038295,0.6898611651591077,0.9296245915628762,0.9696785779455809,0.012422088472099671
ENSG00000038382,0.6873302790801623,0.9296245915628762,0.7787089251302345,0.14154681308586475
ENSG00000039139,0.0024728597525656313,0.15130339294813508,0.4420103136723594,0.003972554240017432
ENSG00000039537,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.8422893391271923
ENSG00000039600,0.8457734458300851,0.9301582984383864,0.9696785779455809,0.8422893391271923
ENSG00000040199,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.8550621337282702
ENSG00000042832,0.14176465467263136,0.35458807594624026,0.5864520662114027,0.02930259457086202
ENSG00000043355,0.015537736033850816,0.11976050494355123,0.4420103136723594,0.058291372707574174
ENSG00000044574,0.04762682063171353,0.22775102742821313,0.5150222979485782,0.05937867667181037
ENSG00000047230,0.708255139371217,0.9296245915628762,0.9696785779455809,0.5267608937863766
ENSG00000047346,0.29667006620505054,0.6762791415187281,0.8810551567338396,0.16147575414570245
ENSG00000047457,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.8509351800924487
ENSG00000047617,0.7844684260641124,0.891692102875527,0.9404785920152435,0.03634892657186161
ENSG00000047634,0.49291555523901665,0.8823963845581326,0.834092472064927,0.25650906394286677
ENSG00000048544,0.8457734458300851,0.9325491333861442,0.9696785779455809,0.4970085885201212
ENSG00000049449,0.2979963391688545,0.7636596456840787,0.5021810799470284,0.004903092166265723
ENSG00000050438,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.9096358293975312
ENSG00000050767,0.8467555717929993,0.934274529250076,0.970745562972544,0.8499020564448306
ENSG00000053501,0.447844240276507,0.8530588052504906,0.9648716692298671,0.09022974239767428
ENSG00000053770,0.11234503490977613,0.3165958365846823,0.5033907602351637,0.036744770915202465
ENSG00000054598,0.7172156241823399,0.8545501307379155,0.9442577132913639,0.13457781677134775
ENSG00000054793,0.10910241597168123,0.46857512285090797,0.45117295858286993,0.003972554240017432
ENSG00000055332,0.8457734458300851,0.9296245915628762,0.9648716692298671,0.8422893391271923
ENSG00000056097,0.3716524459235299,0.8602323118933806,0.9258630385533362,0.004630751245027741
ENSG00000056277,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.7840278806824659
ENSG00000056998,0.07184800551084569,0.5251721919119701,0.8292154841929156,0.5385175764860136
ENSG00000059378,0.2189435586166304,0.6948993050865153,0.7824367414924845,0.030883000325940112
ENSG00000060069,0.7047156490044265,0.9296245915628762,0.9696785779455809,0.5268840731873101
ENSG00000060558,0.6888859517234118,0.9296245915628762,0.8197996914226754,0.7754200590610265
ENSG00000060709,0.5458163541330331,0.9296245915628762,0.9696785779455809,0.010836503599866931
ENSG00000062038,0.8457734458300851,0.7897089759818317,0.9443695691441282,0.8550621337282702
ENSG00000062282,0.29211121248751726,0.6729925931927857,0.8735053462398625,0.3531140997768344
ENSG00000062598,0.06856386186204126,0.3750928868343996,0.5628550734817264,0.004204032789283373
ENSG00000064195,0.0014968934312106158,0.22160931665548636,0.4744838724747345,0.2244084800048123
ENSG00000064205,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.8469817012100126
ENSG00000064313,0.8457734458300851,0.9296245915628762,0.729273723275979,0.06821296399673854
ENSG00000064651,0.4135203510089727,0.7680052636439548,0.7978370329056675,0.6151187745253426
ENSG00000064652,0.09875195128735004,0.4454927961475789,0.7315819966049035,0.17588135873624136
ENSG00000064692,0.8457734458300851,0.359394530876652,0.691757183317646,0.8422893391271923
ENSG00000065057,0.2505606358550174,0.5916116102962469,0.6167400536308225,0.012067163737916655
ENSG00000065154,0.8457734458300851,0.891692102875527,0.8937816849555887,0.8422893391271923
ENSG00000065548,0.8279613039845496,0.9296245915628762,0.9696785779455809,0.026628230220373708
ENSG00000065559,0.17322758338533767,0.332843626406071,0.590688047853275,0.06957685541908408
ENSG00000066336,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.6496858289849623
ENSG00000066379,0.775560181918607,0.9296245915628762,0.9696785779455809,0.35636920452482745
ENSG00000066735,0.01332450286195627,0.2031344787193467,0.5393121507016776,0.06957685541908408
ENSG00000066926,0.11259918511003067,0.49989951661015153,0.7845572475431241,0.058194004953909126
ENSG00000067057,0.015116545272304707,0.27372231485129717,0.4420103136723594,0.004630751245027741
ENSG00000067533,0.8457734458300851,0.9296245915628762,0.9035794076089402,0.02829389490263746
ENSG00000068366,0.7191117847412479,0.9296245915628762,0.5724403370149435,0.8550621337282702
ENSG00000068650,0.08754373373460601,0.22160931665548636,0.5724403370149435,0.3206258157790645
ENSG00000068784,0.00402257408920757,0.12992328611239293,0.44659222718833264,0.008710275472901798
ENSG00000068831,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.8509351800924487
ENSG00000069188,0.6204780909517842,0.7034092336267191,0.9258630385533362,0.6578382235822554
ENSG00000069329,0.8457734458300851,0.9296245915628762,0.795735259323222,0.07402703287753908
ENSG00000069345,0.8467555717929993,0.9296245915628762,0.8743992284944881,0.5908124922435539
ENSG00000069493,0.012971166945595967,0.16859063075753292,0.45117295858286993,0.003972554240017432
ENSG00000070031,0.05385473170763767,0.33885025203265373,0.5423462477410801,0.0057971064160862
ENSG00000070182,0.6355337910402472,0.9296245915628762,0.9696785779455809,0.7788113568416928
ENSG00000070501,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.8509351800924487
ENSG00000070669,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.21951110344387742
ENSG00000070756,0.016479762232714627,0.3002511070654953,0.513452186724108,0.0043109834974804145
ENSG00000070759,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.45489249289076933
ENSG00000071051,0.010264032580229242,0.20307065295478907,0.5382745379677825,0.21100282682682903
ENSG00000071889,0.049231443760917454,0.3998766041454339,0.5864520662114027,0.08112488391680285
ENSG00000072210,0.15146837159396745,0.3609922897439882,0.5150222979485782,0.11615970071868476
ENSG00000072310,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.26581257782530404
ENSG00000072401,0.8457734458300851,0.9338018262660841,0.8664719820511346,0.44835553480455
ENSG00000072506,0.4764096655963846,0.8763652629069822,0.9457090501900614,0.2669356751513025
ENSG00000072609,0.0001973747136899684,0.11976050494355123,0.4420103136723594,0.003984428344802755
ENSG00000072657,0.4748840001067169,0.8865465644544653,0.49778976386519275,0.05306311825631533
ENSG00000072694,0.5120975433213151,0.9296245915628762,0.9696785779455809,0.29796187328703283
ENSG00000072736,0.5882643785957327,0.6205725618205704,0.7054394977549518,0.28701953614209147
ENSG00000072778,0.5737290021135066,0.8436078924546953,0.9443695691441282,0.03313089540419801
ENSG00000072954,0.8457734458300851,0.9296245915628762,0.8630109763058007,0.02204323262564448
ENSG00000073584,0.8457734458300851,0.8868001659238225,0.9035794076089402,0.8422893391271923
ENSG00000073598,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.6836453017809646
ENSG00000074201,0.608428712819075,0.9296245915628762,0.9696785779455809,0.17667973336327922
ENSG00000074319,0.6698479443568375,0.9296245915628762,0.9105084684776283,0.07758340048446248
ENSG00000074356,0.2402396529108605,0.6849978005941745,0.795735259323222,0.03368714471469272
ENSG00000074800,0.7105132822868327,0.9296245915628762,0.6913814468741719,0.05152260337537645
ENSG00000074855,0.10707857014752002,0.4585116172685941,0.5676633457283766,0.14705799362222846
ENSG00000075336,0.3272592176116108,0.689952853932862,0.9035794076089402,0.1488274096802444
ENSG00000075399,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.7415431708372158
ENSG00000075884,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.7708604059444008
ENSG00000077063,0.026424321975937227,0.34771220305792977,0.5608762993056605,0.10542395767865752
ENSG00000077348,0.0011525762970574457,0.12981662389056559,0.4420103136723594,0.0046416404622779085
ENSG00000077522,0.8457734458300851,0.14749031139616092,0.45297647659672663,0.8321932712341986
ENSG00000077713,0.17322758338533767,0.5447194742947997,0.5929810758703764,0.02704566905418233
ENSG00000077942,0.02424526130961856,0.23846807404922626,0.5393121507016776,0.47730227693367194
ENSG00000078043,0.006013375987041251,0.12992328611239293,0.4420103136723594,0.004771405030755929
ENSG00000078177,0.4149512448809738,0.27372231485129717,0.4693190304299031,0.23707558452205652
ENSG00000078269,0.8457734458300851,0.9296245915628762,0.9061492983941585,0.26235903025734836
ENSG00000078401,0.14103733467920992,0.5872264327865712,0.749352814309463,0.21584098282194694
ENSG00000078596,0.3218401657497416,0.6729800998598029,0.8974692647659083,0.3802556357293216
ENSG00000078699,0.003951135330060898,0.11976050494355123,0.4420103136723594,0.011993157799734158
ENSG00000078725,0.8457734458300851,0.8000693327913567,0.9265400716148081,0.8554584714201806
ENSG00000078747,0.1686932068448902,0.5192794024540105,0.7689555696108984,0.10445416518594842
ENSG00000078795,0.8457734458300851,0.6700525185272942,0.9035794076089402,0.8922993777279686
ENSG00000078902,0.7978907660675839,0.9296245915628762,0.9696785779455809,0.41593042648782125
ENSG00000079134,0.03413630304101311,0.2553627068103338,0.5724403370149435,0.014997131922212479
ENSG00000079156,0.8457734458300851,0.7801947689672566,0.9349467554702049,0.16352329069382623
ENSG00000079215,0.7162269741410303,0.9296245915628762,0.9696785779455809,0.6883150646784556
ENSG00000079246,0.4748840001067169,0.8602323118933806,0.7233058804891751,0.006167292767036735
ENSG00000079689,0.8117897529592826,0.9296245915628762,0.9696785779455809,0.8422893391271923
ENSG00000080189,0.020415050940486547,0.2031344787193467,0.45117295858286993,0.003972554240017432
ENSG00000080546,0.7162269741410303,0.9296245915628762,0.9696785779455809,0.803871848349732
ENSG00000080608,0.496772972096673,0.89994580611708,0.9408801915107013,0.0209325847644193
ENSG00000080839,0.39526432895490876,0.8381742255724983,0.9258630385533362,0.009314048826818114
ENSG00000081041,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.8509351800924487
ENSG00000081052,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.8422893391271923
ENSG00000081059,0.03075230893355005,0.2553627068103338,0.591596079461799,0.31881992599927117
ENSG00000081248,0.5504454891830439,0.38193919567201423,0.5724403370149435,0.020387170190020572
ENSG00000081277,0.005216809911061303,0.15530513782375363,0.45117295858286993,0.006167292767036735
ENSG00000081870,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.6366096722026675
ENSG00000081985,0.3181655435232198,0.8389986549482099,0.9512726344494283,0.0070055195367778435
ENSG00000082212,0.15035189739080676,0.38193919567201423,0.6842517644925307,0.15844580970583874
ENSG00000082397,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.5473451976930152
ENSG00000082438,0.11259918511003067,0.5535546917935606,0.706579630938555,0.054530245142608826
ENSG00000082701,0.8457734458300851,0.9296245915628762,0.749352814309463,0.42755960588902975
ENSG00000082996,0.8457734458300851,0.9296245915628762,0.9443695691441282,0.24783463038904435
ENSG00000083097,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.22945186052122488
ENSG00000083844,0.8457734458300851,0.9296245915628762,0.8802466021272619,0.8509351800924487
ENSG00000084734,0.6210263145955827,0.8623061341253703,0.9696785779455809,0.7680895514318261
ENSG00000085449,0.8457734458300851,0.9296245915628762,0.620404281035428,0.0472060423766038
ENSG00000085465,0.03528225986655963,0.33994594730371547,0.45117295858286993,0.06785686590046147
ENSG00000085514,0.8457794835866457,0.9296245915628762,0.9696785779455809,0.9206134219403078
ENSG00000085719,0.24214230462694747,0.6849978005941745,0.44659222718833264,0.007184565652650795
ENSG00000085741,0.0009061632356326953,0.12981662389056559,0.4420103136723594,0.006679318240914893
ENSG00000086289,0.23178979090696586,0.3497912526011775,0.5771737827835804,0.020444737213445304
ENSG00000086570,0.7605561185405596,0.9296245915628762,0.9696785779455809,0.039210659424600246
ENSG00000086712,0.264491119172739,0.7480366501554455,0.8292154841929156,0.332957764034152
ENSG00000086967,0.5834305175850774,0.8451422743919033,0.9696785779455809,0.5118615369459496
ENSG00000087085,0.09907192956836725,0.3284658830102676,0.601584817214095,0.008068664892209185
ENSG00000087086,0.11987654530391469,0.45892484095650676,0.7101894482760418,0.035909838961674274
ENSG00000087095,0.8457734458300851,0.9296245915628762,0.7862334671367862,0.5819004919810576
ENSG00000087237,0.8457734458300851,0.546510648469367,0.8337953031297779,0.8486925587166024
ENSG00000087245,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.8065359837611081
ENSG00000087253,0.699906970769159,0.9296245915628762,0.9696785779455809,0.047202437594351145
ENSG00000087302,0.10090661895206265,0.23570701470570488,0.44659222718833264,0.022071895238504655
ENSG00000087460,0.000955163267088132,0.12657232059471574,0.4420103136723594,0.006533355897712178
ENSG00000087495,0.24307871575648024,0.45037504790629795,0.5382745379677825,0.009492639066258154
ENSG00000087589,0.5737290021135066,0.9296245915628762,0.9696785779455809,0.06871993709031089
ENSG00000088002,0.6767897096429657,0.526513693455261,0.7850243998490581,0.4244382853552215
ENSG00000088205,0.8425469462696741,0.9296245915628762,0.9696785779455809,0.04579375020773386
ENSG00000088298,0.03720948391597711,0.30682875451373454,0.5996559060584727,0.0802244828935818
ENSG00000088305,0.024763454016847906,0.3106292225449983,0.595160486544202,0.2208424136159873
ENSG00000088356,0.005216809911061303,0.14973670021490884,0.4420103136723594,0.003972554240017432
ENSG00000088367,0.02424526130961856,0.332843626406071,0.4693190304299031,0.012920053657528685
ENSG00000088451,0.7136189544732332,0.9296245915628762,0.9035794076089402,0.20863507258121528
ENSG00000088727,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.22670003839968517
ENSG00000088808,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.6885778249355822
ENSG00000088992,0.8457734458300851,0.9296245915628762,0.8964964316449051,0.838935552754898
ENSG00000089009,0.775560181918607,0.9296245915628762,0.9696785779455809,0.8427779469993582
ENSG00000089050,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.8422893391271923
ENSG00000089289,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.8509351800924487
ENSG00000089558,0.0923223059536771,0.5555883135406876,0.8361318635759856,0.12347102739568487
ENSG00000090857,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.829614676476729
ENSG00000090975,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.27503340769747925
ENSG00000090989,0.8457734458300851,0.9296245915628762,0.7979353990113541,0.8071271297009615
ENSG00000091129,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.2623451360913241
ENSG00000091536,0.6765615320380105,0.7289861876602256,0.9035794076089402,0.3300717189374463
ENSG00000091583,0.8457734458300851,0.4509742972117729,0.6712396111538882,0.6952615771868816
ENSG00000091592,0.8467555717929993,0.9298065131046341,0.9696785779455809,0.8859916210342396
ENSG00000091622,0.4910957969171986,0.8436078924546953,0.8825505553183218,0.07392400617983959
ENSG00000091640,0.2372610890542206,0.3711555425449139,0.678902274426863,0.29796187328703283
ENSG00000091831,0.6349907088575749,0.8520501615871723,0.9696785779455809,0.3289947551644843
ENSG00000091844,0.3044950485086275,0.7386835301551405,0.5393121507016776,0.007318926461039123
ENSG00000092200,0.4959445915937996,0.8865465644544653,0.9265400716148081,0.7959215216299077
ENSG00000092295,0.8457734458300851,0.9296245915628762,0.7862334671367862,0.7312498550984328
ENSG00000092421,0.8457734458300851,0.9296245915628762,0.6268521570044226,0.7664292290559956
ENSG00000092470,0.002301727035662585,0.1301938713073417,0.4420103136723594,0.004611447943931989
ENSG00000092607,0.2718287457394338,0.176166801565368,0.45117295858286993,0.08654517833550752
ENSG00000092929,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.8196735794512252
ENSG00000094755,0.10880296411499274,0.45313922170020876,0.5393121507016776,0.003972554240017432
ENSG00000094841,0.8457734458300851,0.9296245915628762,0.45117295858286993,0.2735252194572786
ENSG00000095209,0.11212127668696686,0.4444990602663175,0.6579911781771669,0.006887134056988803
ENSG00000095321,0.29211121248751726,0.8000693327913567,0.5929810758703764,0.026786247924687374
ENSG00000095464,0.7585739071411877,0.9296245915628762,0.9696785779455809,0.560076498226956
ENSG00000095574,0.8467555717929993,0.9296245915628762,0.9696785779455809,0.830257235856233
ENSG00000095627,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.6370075962210803
ENSG00000095739,0.8457734458300851,0.9296245915628762,0.9229775357728678,0.24994885794302527
ENSG00000096070,0.08874049824303351,0.20307065295478907,0.45117295858286993,0.00707806145062781
ENSG00000096092,0.8467555717929993,0.9296245915628762,0.9696785779455809,0.6887121505178052
ENSG00000096968,0.0009110607636034937,0.11976050494355123,0.4420103136723594,0.007441750075861939
ENSG00000099194,0.5834305175850774,0.9176966769776238,0.9696785779455809,0.7057205468743535
ENSG00000099204,0.3848197539864913,0.6528926242021025,0.8965076563339799,0.6363722149371589
ENSG00000099256,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.8629664546698237
ENSG00000099326,0.8532399313167475,0.9296245915628762,0.9696785779455809,0.8509351800924487
ENSG00000099338,0.5407610362715906,0.7707309972225791,0.9067896806263205,0.03130108211631221
ENSG00000099624,0.8457734458300851,0.9296245915628762,0.9490360146482294,0.019858815177317395
ENSG00000099769,0.0011936995657357507,0.2031344787193467,0.5890632610696425,0.14371883131790383
ENSG00000099937,0.044296847532129265,0.20307065295478907,0.45117295858286993,0.03394617261516241
ENSG00000099942,0.4112241347850325,0.5916116102962469,0.7296802879685235,0.35108700697961137
ENSG00000099953,0.4910957969171986,0.8520501615871723,0.9443695691441282,0.0277604752948388
ENSG00000099957,0.8467555717929993,0.9432058819724447,0.9696785779455809,0.8478397102037368
ENSG00000099985,0.8457734458300851,0.9296245915628762,0.9696785779455809,
ENSG00000100055,0.06785644257959325,0.5972276835178096,0.8279878947811038,0.009314048826818114
ENSG00000100060,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.3424307852917878
ENSG00000100122,0.5917749201026448,0.9296245915628762,0.9415420984473872,0.013656447583714534
ENSG00000100147,0.6166171069721871,0.8530588052504906,0.7375128604371435,0.07341516130326851
ENSG00000100156,0.6015571598299644,0.9296245915628762,0.9696785779455809,0.33007579054883596
ENSG00000100191,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.38065290679261593
ENSG00000100196,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.4145219864045402
ENSG00000100218,0.2218921459663906,0.6732633787243354,0.9035794076089402,0.3199532044861177
ENSG00000100298,0.035483008836156196,0.32840103486410904,0.5676633457283766,0.003972554240017432
ENSG00000100336,0.06119410093828064,0.30682875451373454,0.601584817214095,0.004903092166265723
ENSG00000100342,0.025156254296477328,0.24973840247545778,0.5497560956647402,0.01062105275110039
ENSG00000100427,0.003772682193904788,0.13129922511469375,0.45117295858286993,0.15580119629103034
ENSG00000100448,0.8252459062427415,0.9296245915628762,0.9696785779455809,0.07703071094664585
ENSG00000100483,0.18936885958270702,0.21102645269745257,0.5393121507016776,0.39621752834905927
ENSG00000100565,0.8457734458300851,0.9149601604676497,0.9696785779455809,0.28762830816235374
ENSG00000100593,0.0015027519711351927,0.11976050494355123,0.4420103136723594,0.004216369362214423
ENSG00000100600,0.07543868436507373,0.45313922170020876,0.6689466750726618,0.009146455451842386
ENSG00000100612,0.04180413189984538,0.21102645269745257,0.5393121507016776,0.011321891064348305
ENSG00000100678,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.8422893391271923
ENSG00000100867,0.7105443877184341,0.8914705844313283,0.9696785779455809,0.5896592783260434
ENSG00000100979,0.10938410440671462,0.49989951661015153,0.7276661087183286,0.016738572640857038
ENSG00000100982,0.004929188222570203,0.16910861240038724,0.45117295858286993,0.004903092166265723
ENSG00000100991,0.0035513737543601234,0.17625481755080522,0.46248521154118827,0.038651262323193686
ENSG00000101000,0.8009680737960765,0.9296245915628762,0.9035794076089402,0.19025565839211836
ENSG00000101019,0.001966647673826059,0.12992328611239293,0.4420103136723594,0.004903092166265723
ENSG00000101040,0.0023387067271747374,0.1515511878922096,0.45117295858286993,0.0055306856261175515
ENSG00000101052,0.014881171840117554,0.27319799005485845,0.45117295858286993,0.015264289805129533
ENSG00000101079,0.01854079839106683,0.26927376304590117,0.5260274397981389,0.00707806145062781
ENSG00000101084,0.00047340254597514096,0.11976050494355123,0.4420103136723594,0.006182792792384349
ENSG00000101096,0.2218921459663906,0.2553627068103338,0.5724403370149435,0.2669356751513025
ENSG00000101098,0.8457734458300851,0.9296245915628762,0.8461702792291189,0.08758225341859022
ENSG00000101104,0.448543986292499,0.6585240839805818,0.9067896806263205,0.5228348883871486
ENSG00000101109,0.11259918511003067,0.5012463371470998,0.5791716512542375,0.00962600914503453
ENSG00000101126,0.010668274597648278,0.23238840518118492,0.5171507576242336,0.011987966708615405
ENSG00000101138,0.032284514410086534,0.2031344787193467,0.45117295858286993,0.003972554240017432
ENSG00000101146,0.0923223059536771,0.3284658830102676,0.47252400462470595,0.003972554240017432
ENSG00000101158,0.009385130699299773,0.20307065295478907,0.4420103136723594,0.003972554240017432
ENSG00000101161,0.0011590525808079532,0.11976050494355123,0.4420103136723594,0.004112399517097111
ENSG00000101166,0.11793006188105062,0.24580642633832797,0.4420103136723594,0.006533355897712178
ENSG00000101181,0.0015027519711351927,0.13129922511469375,0.45117295858286993,0.007184565652650795
ENSG00000101182,0.024457645839469015,0.2496575876146025,0.45117295858286993,0.003972554240017432
ENSG00000101187,0.01870796115042726,0.176166801565368,0.5393121507016776,0.010987517762022335
ENSG00000101189,0.029488274728773967,0.23846807404922626,0.45117295858286993,0.003972554240017432
ENSG00000101191,0.009799554506700113,0.20867917424406443,0.4731750764883625,0.005095617565969614
ENSG00000101193,0.005676599773426545,0.14501417054872365,0.45117295858286993,0.007134217061564396
ENSG00000101199,0.029488274728773967,0.25161401545431566,0.5608762993056605,0.009314048826818114
ENSG00000101216,0.0011509648375799737,0.12981662389056559,0.4420103136723594,0.0070055195367778435
ENSG00000101265,0.8464086188758316,0.9296245915628762,0.9696785779455809,0.8386107322322244
ENSG00000101294,0.001207902063003476,0.13355308508086197,0.4420103136723594,0.0054175522419582164
ENSG00000101306,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.8422893391271923
ENSG00000101307,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.7615824054193455
ENSG00000101331,0.8457734458300851,0.9296245915628762,0.9696785779455809,0.8467797332234371
ENSG00000101333,0.024763454016847906,0.14501417054872365,0.4420103136723594,0.0105531787451368
