,go_name,table,oddsr,p,q
GO:0000423,mitophagy,"[[95, 799], [33, 276]]",0.9944248492433724,1.0,1.0
GO:0000425,pexophagy,"[[95, 799], [33, 276]]",0.9944248492433724,1.0,1.0
GO:0000430,regulation of transcription from RNA polymerase II promoter by glucose,"[[95, 799], [33, 276]]",0.9944248492433724,1.0,1.0
GO:0000432,positive regulation of transcription from RNA polymerase II promoter by glucose,"[[95, 799], [33, 276]]",0.9944248492433724,1.0,1.0
GO:0000435,positive regulation of transcription from RNA polymerase II promoter by galactose,"[[95, 799], [33, 276]]",0.9944248492433724,1.0,1.0
GO:0000447,"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","[[97, 797], [33, 276]]",1.0179080643321547,1.0,1.0
GO:0000448,"cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","[[97, 797], [33, 276]]",1.0179080643321547,1.0,1.0
GO:0000451,rRNA 2'-O-methylation,"[[98, 796], [33, 276]]",1.029693924166286,1.0,1.0
GO:0000454,snoRNA guided rRNA pseudouridine synthesis,"[[98, 796], [33, 276]]",1.029693924166286,1.0,1.0
GO:0000455,enzyme-directed rRNA pseudouridine synthesis,"[[99, 795], [33, 276]]",1.0415094339622641,0.9160792422727142,0.9388850549262223
GO:0000460,maturation of 5.8S rRNA,"[[100, 794], [33, 276]]",1.0533547057476529,0.9162066719569899,0.9388850549262223
GO:0000461,"endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","[[100, 794], [33, 276]]",1.0533547057476529,0.9162066719569899,0.9388850549262223
GO:0000462,"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","[[102, 792], [33, 276]]",1.0771349862258952,0.8343980093757306,0.8786860502328789
GO:0000463,"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","[[103, 791], [33, 276]]",1.0890702218135846,0.7549067018593328,0.809387192428601
GO:0000466,"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","[[103, 791], [33, 276]]",1.0890702218135846,0.7549067018593328,0.809387192428601
GO:0000467,"exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","[[104, 790], [33, 276]]",1.101035673187572,0.6793367205325518,0.7466692096472826
GO:0000470,maturation of LSU-rRNA,"[[105, 789], [33, 276]]",1.1130314552367784,0.6790922818169149,0.7464666023688896
GO:0000472,"endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","[[105, 789], [33, 276]]",1.1130314552367784,0.6790922818169149,0.7464666023688896
GO:0000479,"endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","[[105, 789], [33, 276]]",1.1130314552367784,0.6790922818169149,0.7464666023688896
GO:0000480,"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)","[[106, 788], [33, 276]]",1.125057683433318,0.6074382037749653,0.6715668943283842
GO:0000481,maturation of 5S rRNA,"[[106, 788], [33, 276]]",1.125057683433318,0.6074382037749653,0.6715668943283842
GO:0000492,box C/D snoRNP assembly,"[[106, 788], [33, 276]]",1.125057683433318,0.6074382037749653,0.6715668943283842
GO:0000493,box H/ACA snoRNP assembly,"[[106, 788], [33, 276]]",1.125057683433318,0.6074382037749653,0.6715668943283842
GO:0000494,box C/D RNA 3'-end processing,"[[106, 788], [33, 276]]",1.125057683433318,0.6074382037749653,0.6715668943283842
GO:0000495,box H/ACA RNA 3'-end processing,"[[106, 788], [33, 276]]",1.125057683433318,0.6074382037749653,0.6715668943283842
GO:0000578,embryonic axis specification,"[[106, 788], [33, 276]]",1.125057683433318,0.6074382037749653,0.6715668943283842
GO:0000706,meiotic DNA double-strand break processing,"[[106, 788], [33, 276]]",1.125057683433318,0.6074382037749653,0.6715668943283842
GO:0000707,meiotic DNA recombinase assembly,"[[106, 788], [33, 276]]",1.125057683433318,0.6074382037749653,0.6715668943283842
GO:0000709,meiotic joint molecule formation,"[[106, 788], [33, 276]]",1.125057683433318,0.6074382037749653,0.6715668943283842
GO:0000710,meiotic mismatch repair,"[[106, 788], [33, 276]]",1.125057683433318,0.6074382037749653,0.6715668943283842
GO:0000711,meiotic DNA repair synthesis,"[[107, 787], [33, 276]]",1.137114473836202,0.6072266316619785,0.6715668943283842
GO:0000712,resolution of meiotic recombination intermediates,"[[108, 786], [33, 276]]",1.1492019430950728,0.5398799890517606,0.6120216743357856
GO:0000715,"nucleotide-excision repair, DNA damage recognition","[[108, 786], [33, 276]]",1.1492019430950728,0.5398799890517606,0.6120216743357856
GO:0000717,"nucleotide-excision repair, DNA duplex unwinding","[[108, 786], [33, 276]]",1.1492019430950728,0.5398799890517606,0.6120216743357856
GO:0000719,photoreactive repair,"[[108, 786], [33, 276]]",1.1492019430950728,0.5398799890517606,0.6120216743357856
GO:0000720,pyrimidine dimer repair by nucleotide-excision repair,"[[108, 786], [33, 276]]",1.1492019430950728,0.5398799890517606,0.6120216743357856
GO:0000722,telomere maintenance via recombination,"[[109, 785], [33, 276]]",1.1613202084539664,0.5397323824328797,0.6120216743357856
GO:0000723,telomere maintenance,"[[112, 782], [33, 276]]",1.1978609625668448,0.4188915752064829,0.5596525189777142
GO:0000724,double-strand break repair via homologous recombination,"[[115, 779], [34, 275]]",1.1940270331495884,0.4241058467933526,0.5596525189777142
GO:0000725,recombinational repair,"[[115, 779], [34, 275]]",1.1940270331495884,0.4241058467933526,0.5596525189777142
GO:0000727,double-strand break repair via break-induced replication,"[[116, 778], [34, 275]]",1.205957961590806,0.424272823588403,0.5596525189777142
GO:0000729,DNA double-strand break processing,"[[116, 778], [34, 275]]",1.205957961590806,0.424272823588403,0.5596525189777142
GO:0000730,DNA recombinase assembly,"[[116, 778], [34, 275]]",1.205957961590806,0.424272823588403,0.5596525189777142
GO:0000731,DNA synthesis involved in DNA repair,"[[119, 775], [34, 275]]",1.2419354838709677,0.3227719611514932,0.4703838398322344
GO:0000732,strand displacement,"[[119, 775], [34, 275]]",1.2419354838709677,0.3227719611514932,0.4703838398322344
GO:0000768,syncytium formation by plasma membrane fusion,"[[119, 775], [34, 275]]",1.2419354838709677,0.3227719611514932,0.4703838398322344
GO:0000819,sister chromatid segregation,"[[119, 775], [34, 275]]",1.2419354838709677,0.3227719611514932,0.4703838398322344
GO:0000820,regulation of glutamine family amino acid metabolic process,"[[119, 775], [34, 275]]",1.2419354838709677,0.3227719611514932,0.4703838398322344
GO:0000821,regulation of arginine metabolic process,"[[119, 775], [34, 275]]",1.2419354838709677,0.3227719611514932,0.4703838398322344
GO:0000902,cell morphogenesis,"[[121, 773], [35, 274]]",1.2254296802809093,0.3765910860202041,0.5198689883706719
GO:0000904,cell morphogenesis involved in differentiation,"[[121, 773], [35, 274]]",1.2254296802809093,0.3765910860202041,0.5198689883706719
GO:0000915,actomyosin contractile ring assembly,"[[121, 773], [35, 274]]",1.2254296802809093,0.3765910860202041,0.5198689883706719
GO:0000916,actomyosin contractile ring contraction,"[[121, 773], [35, 274]]",1.2254296802809093,0.3765910860202041,0.5198689883706719
GO:0000917,division septum assembly,"[[121, 773], [35, 274]]",1.2254296802809093,0.3765910860202041,0.5198689883706719
GO:0000921,septin ring assembly,"[[121, 773], [35, 274]]",1.2254296802809093,0.3765910860202041,0.5198689883706719
GO:0000956,nuclear-transcribed mRNA catabolic process,"[[121, 773], [35, 274]]",1.2254296802809093,0.3765910860202041,0.5198689883706719
GO:0000957,mitochondrial RNA catabolic process,"[[121, 773], [35, 274]]",1.2254296802809093,0.3765910860202041,0.5198689883706719
GO:0000958,mitochondrial mRNA catabolic process,"[[121, 773], [35, 274]]",1.2254296802809093,0.3765910860202041,0.5198689883706719
GO:0000959,mitochondrial RNA metabolic process,"[[121, 773], [35, 274]]",1.2254296802809093,0.3765910860202041,0.5198689883706719
GO:0000961,negative regulation of mitochondrial RNA catabolic process,"[[121, 773], [35, 274]]",1.2254296802809093,0.3765910860202041,0.5198689883706719
GO:0000962,positive regulation of mitochondrial RNA catabolic process,"[[121, 773], [35, 274]]",1.2254296802809093,0.3765910860202041,0.5198689883706719
GO:0000963,mitochondrial RNA processing,"[[122, 772], [35, 274]]",1.237157660991858,0.3279282510031912,0.4703838398322344
GO:0000964,mitochondrial RNA 5'-end processing,"[[122, 772], [35, 274]]",1.237157660991858,0.3279282510031912,0.4703838398322344
GO:0000965,mitochondrial RNA 3'-end processing,"[[122, 772], [35, 274]]",1.237157660991858,0.3279282510031912,0.4703838398322344
GO:0000971,"tRNA exon ligation utilizing 2',3' cyclic phosphate of 5'-exon as source of linkage phosphate","[[122, 772], [35, 274]]",1.237157660991858,0.3279282510031912,0.4703838398322344
GO:0000972,transcription-dependent tethering of RNA polymerase II gene DNA at nuclear periphery,"[[123, 771], [35, 274]]",1.2489160644802668,0.3284354797926841,0.4703838398322344
GO:0000973,post-transcriptional tethering of RNA polymerase II gene DNA at nuclear periphery,"[[123, 771], [35, 274]]",1.2489160644802668,0.3284354797926841,0.4703838398322344
GO:0001080,nitrogen catabolite activation of transcription from RNA polymerase II promoter,"[[123, 771], [35, 274]]",1.2489160644802668,0.3284354797926841,0.4703838398322344
GO:0001100,negative regulation of exit from mitosis,"[[123, 771], [35, 274]]",1.2489160644802668,0.3284354797926841,0.4703838398322344
GO:0001111,RNA polymerase II promoter clearance,"[[124, 770], [35, 274]]",1.2607050092764378,0.2842708879533494,0.4703838398322344
GO:0001112,DNA-templated transcription open complex formation,"[[124, 770], [35, 274]]",1.2607050092764378,0.2842708879533494,0.4703838398322344
GO:0001113,transcription open complex formation at RNA polymerase II promoter,"[[125, 769], [35, 274]]",1.2725246145272153,0.28488479458236377,0.4703838398322344
GO:0001172,RNA-templated transcription,"[[125, 769], [35, 274]]",1.2725246145272153,0.28488479458236377,0.4703838398322344
GO:0001174,transcriptional start site selection at RNA polymerase II promoter,"[[125, 769], [35, 274]]",1.2725246145272153,0.28488479458236377,0.4703838398322344
GO:0001178,regulation of transcriptional start site selection at RNA polymerase II promoter,"[[125, 769], [35, 274]]",1.2725246145272153,0.28488479458236377,0.4703838398322344
GO:0001188,RNA polymerase I preinitiation complex assembly,"[[126, 768], [35, 274]]",1.284375,0.2450798157854529,0.4703838398322344
GO:0001193,maintenance of transcriptional fidelity during transcription elongation by RNA polymerase II,"[[126, 768], [35, 274]]",1.284375,0.2450798157854529,0.4703838398322344
GO:0001501,skeletal system development,"[[131, 763], [38, 271]]",1.2244257432572256,0.34256090602119166,0.48436213362535047
GO:0001502,cartilage condensation,"[[131, 763], [38, 271]]",1.2244257432572256,0.34256090602119166,0.48436213362535047
GO:0001503,ossification,"[[132, 762], [38, 271]]",1.2353916286779942,0.2989447945288105,0.4703838398322344
GO:0001504,neurotransmitter uptake,"[[132, 762], [38, 271]]",1.2353916286779942,0.2989447945288105,0.4703838398322344
GO:0001505,regulation of neurotransmitter levels,"[[132, 762], [38, 271]]",1.2353916286779942,0.2989447945288105,0.4703838398322344
GO:0001507,acetylcholine catabolic process in synaptic cleft,"[[133, 761], [38, 271]]",1.2463863337713534,0.2987160744547193,0.4703838398322344
GO:0001508,action potential,"[[133, 761], [38, 271]]",1.2463863337713534,0.2987160744547193,0.4703838398322344
GO:0001510,RNA methylation,"[[133, 761], [38, 271]]",1.2463863337713534,0.2987160744547193,0.4703838398322344
GO:0001514,selenocysteine incorporation,"[[133, 761], [38, 271]]",1.2463863337713534,0.2987160744547193,0.4703838398322344
GO:0001516,prostaglandin biosynthetic process,"[[134, 760], [38, 271]]",1.257409972299169,0.259239419526218,0.4703838398322344
GO:0001519,peptide amidation,"[[134, 760], [38, 271]]",1.257409972299169,0.259239419526218,0.4703838398322344
GO:0001522,pseudouridine synthesis,"[[134, 760], [38, 271]]",1.257409972299169,0.259239419526218,0.4703838398322344
GO:0001523,retinoid metabolic process,"[[136, 758], [38, 271]]",1.279544507707263,0.223623941638251,0.4703838398322344
GO:0001525,angiogenesis,"[[148, 746], [40, 269]]",1.3341823056300268,0.14608412671582657,0.4703838398322344
GO:0001541,ovarian follicle development,"[[149, 745], [42, 267]]",1.2714285714285714,0.24028031798968116,0.4703838398322344
GO:0001542,ovulation from ovarian follicle,"[[149, 745], [42, 267]]",1.2714285714285714,0.24028031798968116,0.4703838398322344
GO:0001543,ovarian follicle rupture,"[[149, 745], [42, 267]]",1.2714285714285714,0.24028031798968116,0.4703838398322344
GO:0001544,initiation of primordial ovarian follicle growth,"[[150, 744], [42, 267]]",1.2816820276497696,0.20742685931899607,0.4703838398322344
GO:0001545,primary ovarian follicle growth,"[[151, 743], [42, 267]]",1.2919630840223033,0.1788706895218029,0.4703838398322344
GO:0001546,preantral ovarian follicle growth,"[[151, 743], [42, 267]]",1.2919630840223033,0.1788706895218029,0.4703838398322344
GO:0001547,antral ovarian follicle growth,"[[151, 743], [42, 267]]",1.2919630840223033,0.1788706895218029,0.4703838398322344
GO:0001549,cumulus cell differentiation,"[[151, 743], [42, 267]]",1.2919630840223033,0.1788706895218029,0.4703838398322344
GO:0001550,ovarian cumulus expansion,"[[151, 743], [42, 267]]",1.2919630840223033,0.1788706895218029,0.4703838398322344
GO:0001552,ovarian follicle atresia,"[[151, 743], [42, 267]]",1.2919630840223033,0.1788706895218029,0.4703838398322344
GO:0001553,luteinization,"[[151, 743], [42, 267]]",1.2919630840223033,0.1788706895218029,0.4703838398322344
GO:0001554,luteolysis,"[[151, 743], [42, 267]]",1.2919630840223033,0.1788706895218029,0.4703838398322344
GO:0001555,oocyte growth,"[[151, 743], [42, 267]]",1.2919630840223033,0.1788706895218029,0.4703838398322344
GO:0001556,oocyte maturation,"[[152, 742], [42, 267]]",1.3022718521370813,0.17846888073477946,0.4703838398322344
GO:0001558,regulation of cell growth,"[[154, 740], [44, 265]]",1.2533783783783783,0.24755010066721136,0.4703838398322344
GO:0001560,regulation of cell growth by extracellular stimulus,"[[154, 740], [45, 264]]",1.2209009009009009,0.2882072675588554,0.4703838398322344
GO:0001561,fatty acid alpha-oxidation,"[[155, 739], [45, 264]]",1.2304916553901668,0.2877776069492135,0.4703838398322344
GO:0001562,response to protozoan,"[[155, 739], [45, 264]]",1.2304916553901668,0.2877776069492135,0.4703838398322344
GO:0001568,blood vessel development,"[[156, 738], [47, 262]]",1.1783428472582598,0.37990505815687114,0.5238033772544782
GO:0001569,branching involved in blood vessel morphogenesis,"[[156, 738], [47, 262]]",1.1783428472582598,0.37990505815687114,0.5238033772544782
GO:0001570,vasculogenesis,"[[156, 738], [47, 262]]",1.1783428472582598,0.37990505815687114,0.5238033772544782
GO:0001572,lactosylceramide biosynthetic process,"[[156, 738], [47, 262]]",1.1783428472582598,0.37990505815687114,0.5238033772544782
GO:0001573,ganglioside metabolic process,"[[156, 738], [47, 262]]",1.1783428472582598,0.37990505815687114,0.5238033772544782
GO:0001574,ganglioside biosynthetic process,"[[159, 735], [48, 261]]",1.1762755102040816,0.3833879080637926,0.526152245099702
GO:0001576,globoside biosynthetic process,"[[159, 735], [48, 261]]",1.1762755102040816,0.3833879080637926,0.526152245099702
GO:0001578,microtubule bundle formation,"[[159, 735], [48, 261]]",1.1762755102040816,0.3833879080637926,0.526152245099702
GO:0001579,medium-chain fatty acid transport,"[[159, 735], [48, 261]]",1.1762755102040816,0.3833879080637926,0.526152245099702
GO:0001580,detection of chemical stimulus involved in sensory perception of bitter taste,"[[159, 735], [49, 260]]",1.1478550603915036,0.48541262878883085,0.5843016911763209
GO:0001581,detection of chemical stimulus involved in sensory perception of sour taste,"[[159, 735], [49, 260]]",1.1478550603915036,0.48541262878883085,0.5843016911763209
GO:0001582,detection of chemical stimulus involved in sensory perception of sweet taste,"[[159, 735], [49, 260]]",1.1478550603915036,0.48541262878883085,0.5843016911763209
GO:0001649,osteoblast differentiation,"[[163, 731], [51, 258]]",1.1280276816608996,0.5460267952700183,0.6188204030708666
GO:0001654,eye development,"[[163, 731], [51, 258]]",1.1280276816608996,0.5460267952700183,0.6188204030708666
GO:0001655,urogenital system development,"[[163, 731], [51, 258]]",1.1280276816608996,0.5460267952700183,0.6188204030708666
GO:0001656,metanephros development,"[[165, 729], [51, 258]]",1.1450012103606875,0.491730268914117,0.5918490105546402
GO:0001657,ureteric bud development,"[[165, 729], [52, 257]]",1.1186293130737575,0.5489721042819157,0.6221015999253096
GO:0001658,branching involved in ureteric bud morphogenesis,"[[167, 727], [52, 257]]",1.1353031425246005,0.4948183472061891,0.5955081271609369
GO:0001659,temperature homeostasis,"[[169, 725], [52, 257]]",1.1520689655172414,0.44397063858193797,0.5596525189777142
GO:0001660,fever generation,"[[170, 724], [52, 257]]",1.1604866128346791,0.44398679351655607,0.5596525189777142
GO:0001661,conditioned taste aversion,"[[170, 724], [52, 257]]",1.1604866128346791,0.44398679351655607,0.5596525189777142
GO:0001662,behavioral fear response,"[[171, 723], [53, 256]]",1.1424097706098801,0.49773737662254325,0.595627963479535
GO:0001666,response to hypoxia,"[[177, 717], [54, 255]]",1.1657368665736867,0.4026650034986088,0.5468072756891232
GO:0001667,ameboidal-type cell migration,"[[177, 717], [54, 255]]",1.1657368665736867,0.4026650034986088,0.5468072756891232
GO:0001675,acrosome assembly,"[[177, 717], [55, 254]]",1.1400532521871434,0.5034556995718421,0.595627963479535
GO:0001676,long-chain fatty acid metabolic process,"[[177, 717], [55, 254]]",1.1400532521871434,0.5034556995718421,0.595627963479535
GO:0001678,intracellular glucose homeostasis,"[[178, 716], [55, 254]]",1.1480954799390553,0.4528166371764297,0.5652811974802752
GO:0001680,tRNA 3'-terminal CCA addition,"[[178, 716], [55, 254]]",1.1480954799390553,0.4528166371764297,0.5652811974802752
