,Cecum,Ascending colon,Hepatic flexure of colon,Transverse colon,Descending colon,Sigmoid colon,Rectosigmoid junction,"Rectum, NOS"
ENSG00000001629,21.7694091714503,21.03312019552325,24.3839694816259,21.0751302195848,22.9397447435879,22.916130249873902,20.318404436776902,20.6320087361373
ENSG00000001630,7.39233687454769,8.076592492181266,9.73276326886163,7.009492258289654,7.991353106074785,8.393512805333575,7.980762732330165,7.51884355654099
ENSG00000001631,14.5905221002727,14.34392848778305,14.9709345867139,14.8812648014115,16.47485095669975,15.12636205823765,14.1895520787004,14.6157471868867
ENSG00000002016,6.3155000551004,6.10715425821355,5.55635934751655,7.01024360454768,6.35710543878587,6.653411975331185,6.05285375384832,6.86822938866622
ENSG00000002079,0.12589699680932,0.13908042276098748,0.150177963245366,0.14404776753363202,0.1588614436252685,0.1363314580464095,0.15988886802757502,0.136679679729102
ENSG00000002330,52.8308938837899,50.382705419897846,50.599782475223,51.7401686075405,43.216343932720505,52.304491521733695,46.905118458575004,48.1821377820561
ENSG00000002549,88.3666601616021,95.13340541085775,85.6511654245397,90.5668736059825,73.9974886913918,76.0231230224019,75.2760242016204,70.1170631424097
ENSG00000002586,172.832641552628,164.281155825154,183.077154628311,148.691593156161,122.064159397226,156.32773228803148,144.67444290124598,156.929327856044
ENSG00000002587,5.66209308337368,5.15030840275881,4.62589200465714,5.57288070689747,3.8716533221203853,4.190521652492655,4.727619948487785,4.43119367657685
ENSG00000002726,149.911697764805,132.27754474315248,147.982583209428,137.5589226892535,161.9086150244455,165.8783203256305,179.36842379577,153.3861030445
ENSG00000002745,0.067157016285034,0.08625693535168849,0.105553904986257,0.110781725688055,0.059067504814159996,0.07290990459716801,0.076572726973173,0.084129486589539
ENSG00000002746,0.133516813794476,0.192871840868988,0.117272518093562,0.159364008980853,0.14964531149565102,0.18730472159057,0.1461902939531095,0.162688004627196
ENSG00000002822,12.0601290560529,11.7347203367558,13.1486242941738,12.537290773662349,10.9794511986172,12.6463315125897,11.626822783144299,11.9328793015309
ENSG00000002834,167.721834209457,164.930438851755,182.740510131524,161.8225030283215,165.3398601337965,176.10111341804,152.340010592691,154.301575291138
ENSG00000002919,18.796463598323,20.428695943227552,20.7809881628625,20.63014326276015,19.8705675454187,20.75686098783875,21.801082206409852,19.336529370365
ENSG00000002933,111.528181829593,127.541816864493,134.167621538066,110.75589897981445,149.4661841699185,220.181312750828,199.26993272550948,180.032810472524
ENSG00000003056,66.6834287453631,64.7815253108209,61.3341545054487,58.062536299584096,63.496437395544504,64.53216986798381,60.62771017718815,64.7233809927018
ENSG00000003096,0.8997639963329,1.58196510712914,1.18104550227261,1.0325803944395195,0.918631652877545,0.7551762117185294,0.950540076677368,0.676317879713884
ENSG00000003137,1.2652603003916,1.356851940449,0.676450801027046,1.05453723326501,1.21551997332822,1.1484833072529899,1.061387456303285,1.12677652033025
ENSG00000003147,42.8086756244002,39.705141336686054,45.9450635841446,39.8725802916696,51.48647378856505,46.377617272574255,45.3495095110634,39.8726710488303
ENSG00000003249,14.2046820785579,17.4257516856322,19.571503040447,15.223606769361599,15.08725905168265,16.9420988865523,12.46097705436815,17.2939584118941
ENSG00000003393,6.70231177899818,6.38425511918307,6.71598320400337,5.9096259970764144,5.415906815954395,5.901017741163475,5.478726135037215,5.70388028705025
ENSG00000003400,16.1297881104908,14.26547063472745,13.0807247954524,16.431058462070652,10.765798600254449,12.14883305208855,13.183600845583548,13.1401676903114
ENSG00000003402,12.315940523793,11.0457474374118,10.1404745456799,11.7623337849497,12.71482660424125,12.261562522935751,11.022628054969552,10.9093113295844
ENSG00000003436,3.39681124546937,3.62313890518711,2.67687440030488,3.374010589770355,2.54528194576848,3.333097537686355,3.31082250930575,2.55673224849447
ENSG00000003509,11.3225388169291,10.65597395639,10.2532858158868,11.53908877130395,11.385071708007999,12.00472668198835,11.7071840551218,11.1091277355953
ENSG00000003756,20.7329652524058,17.729104804225848,19.5710408962873,20.2616267886488,20.852116972363902,20.83247209771055,18.554672936254,18.8986991216798
ENSG00000003987,0.356756377474665,0.38262523449475,0.401801305624065,0.47439226083953046,0.3533103092639165,0.377513402508296,0.329897926750284,0.337315541913761
ENSG00000003989,1.07101960528754,1.08985847652494,0.430572582792993,0.8359048558811735,0.903270322552677,0.694071520465381,0.7860539531759461,0.639598083570416
ENSG00000004059,234.859189242429,241.348841869542,246.450625757287,244.97157320786653,252.4599756212825,253.5535541789015,258.9778945177215,259.872170958283
ENSG00000004139,2.09024430250768,1.782993550717115,1.91329811981619,2.07359932315833,2.1559838863973,2.23343082955075,1.8433069884368352,2.06195274836601
ENSG00000004142,201.992576248692,202.585950035446,236.333989070397,202.50861188942548,225.46245154272248,223.478944283406,213.58615142884952,218.296755031311
ENSG00000004399,26.3138450038557,20.347017396386,22.6548217264495,21.2290756276658,14.312943043505449,16.37906209446075,15.75112390200805,19.1598523859415
ENSG00000004455,70.9824322871911,71.1642191322374,67.7964603689868,72.86986817641805,67.61296803823754,69.35069985052175,65.85152406581176,65.1221733837842
ENSG00000004468,1.60960438779411,1.5664498325641651,1.49696831427335,1.83645850632545,0.6511241741767579,1.1435153478115199,1.200807871056615,1.24868165933174
ENSG00000004478,134.247630194599,129.6478395906675,133.966486410703,139.3317068070595,145.375480487614,130.385470379575,127.405871488983,145.352109366237
ENSG00000004487,70.5827317427244,65.68051683899014,69.0431377697,74.80330411924,62.069944078640546,74.67389690874586,63.489155904330005,67.1833348245718
ENSG00000004534,27.8199695129624,25.18956181677785,26.9322624418518,28.433755639179,31.2428162672913,29.1731534514949,24.9010046242291,27.6312786737719
ENSG00000004660,6.18700944536857,5.535609605593709,6.27468486752399,6.38976742296125,6.18098593916293,6.758081270868755,5.29335683839059,6.42875926648295
ENSG00000004700,14.7653936104252,14.566825682399848,14.3205249521288,13.24185444690635,16.2566902811901,15.37417093281975,14.4874313887474,11.9549398023107
ENSG00000004766,7.57089935719622,7.354457953775604,8.640075485843,7.483737103454651,8.03454027620245,8.34375993867954,8.02798876845013,7.46306958970541
ENSG00000004776,2.61484381971444,4.195212624653966,3.73128763318431,3.202520260643965,3.455095837746815,9.658216203123475,6.64751280442167,8.80536585810834
ENSG00000004777,5.17167585875117,4.443193300170449,4.16989080791921,5.51860546540149,4.943864278660691,5.594855591165935,4.42807253583385,5.97838303583229
ENSG00000004779,133.941012450873,149.51061132712448,132.667736889805,142.661009044823,127.8893180574365,142.418500920887,143.5152096957155,141.284438889808
ENSG00000004799,9.99171732982077,7.352007518146235,7.31894343442374,6.476966571142215,9.237607465911577,9.35254608212535,9.90816207587447,8.06444777497369
ENSG00000004809,0.038298167288858,0.034438835311763005,0.041299282141584,0.046565548229974496,0.040996535239777004,0.040185788750106,0.0331767145355105,0.035198786401805
ENSG00000004838,0.38371363592685,0.3654786769437445,0.305175572575052,0.389018338651392,0.29892398667128595,0.28448386958681404,0.29173067204686354,0.32842932989959
ENSG00000004848,0.203753888555011,0.207486440951999,0.370279280923696,0.3745465635466185,0.08952839669068499,0.050076838039218,0.066282807836739,0.098806439133634
ENSG00000004864,33.3444704794349,31.4808472905852,32.5498369283362,33.92801271651745,39.50149872301765,37.55728129110605,35.23944764484205,36.3640724357465
ENSG00000004866,12.8596493748378,14.07659232565925,13.6961794546587,11.9285791426729,13.92663763681395,12.575869012207601,13.050340392600049,12.8056487088772
ENSG00000004897,24.4214456376342,25.475034031056403,26.1567780201818,23.047008605246248,25.35967035085375,24.1929018434277,21.639992515508702,19.4977855045124
ENSG00000004948,0.059035858175535,0.0357990957554795,0.13819784722517,0.028977811436674498,0.11381496669094851,0.043450345824075004,0.053624714406795004,0.043562508953514
ENSG00000004961,47.5878486749712,50.11785827074135,53.3509855981144,41.89646196732405,46.176377008209755,53.7656777408512,52.756223987543805,46.3021798907778
ENSG00000004975,18.0229699417781,16.47725208905025,18.2503872400294,17.33473167918575,17.7307974642275,18.04909949833085,15.67708226799415,18.1060858931867
ENSG00000005001,28.890231589374,26.73976968455495,28.5206748021479,27.8787321490529,25.56428343516385,26.4537476746091,30.961342431686752,29.4704175139868
ENSG00000005007,60.9678250671713,60.8408297903801,63.9821080799811,61.64409922403275,60.38046981307515,64.4933018577383,56.6901250262744,68.0786571016068
ENSG00000005020,25.2684212993258,24.44340172350125,26.8294410824374,21.43606559770705,36.2552176942929,24.9693031282601,22.758884895531253,20.1222535420857
ENSG00000005022,1248.42522353614,1333.8571079665999,1519.35774390717,1278.825856544915,1173.97246050456,1451.743735451695,1503.6266865131952,1258.6473993087
ENSG00000005059,13.0376645886415,16.22880290498145,12.0652323642734,11.41264485795875,11.479644244202799,10.14614034796735,10.85043364835745,10.4320713698346
ENSG00000005073,17.2645634239345,20.0600154841879,25.6989387366852,20.69383041591805,24.0275973182031,21.57678097423835,15.359510032288298,14.175615190967
ENSG00000005075,83.2335553695904,90.072864823388,95.3248198688202,83.6118252182703,100.84197255166714,95.12520436647014,95.53523362418716,94.1845749535053
ENSG00000005100,16.4345205173331,14.46669748547,16.0169255425459,17.620899821887548,19.41960738018485,16.9656935567913,15.2733284007886,16.8235023956676
ENSG00000005102,1.13272127962219,1.515341325365815,1.76401990550722,1.29093432451473,0.8715073545962939,1.673248381695525,1.59224828809686,1.80893475354569
ENSG00000005108,0.275049164322129,0.323213712267982,0.295388919314169,0.2520800303707335,0.33102326746015354,0.27357585361852155,0.2797968857142575,0.251484254633039
ENSG00000005156,8.35162309225055,7.831009579354605,8.71201492132214,8.388849221810094,8.73532225079013,9.695628132100595,8.31522990749494,8.66581759911403
ENSG00000005175,18.0135078661778,19.051838054743598,18.2054860846539,16.21862532319475,21.6829610408726,18.868014409363802,17.6370910537483,15.996023394227
ENSG00000005187,5.56746182135354,5.008480701536805,5.86740448582506,5.727627076751405,6.6576907744158,5.2592378189113305,5.95739249299462,5.35727869322666
ENSG00000005189,4.63660273710614,4.154618936871625,5.54917145255015,4.377588100381985,4.114239361088275,4.363111406261675,3.673022827083165,3.9876992918662
ENSG00000005194,49.1427615991804,55.42605861306025,56.2420509037962,54.77792718492415,56.646848348416796,52.56984501507,54.6841671376547,56.6163249024976
ENSG00000005206,32.7950505097688,28.6396110366058,33.6664234376343,38.7706523207627,33.6331506719715,36.317063485217446,29.33159267732395,37.0385914374945
ENSG00000005238,10.6417815998979,10.5171456047634,8.9512478327539,9.092569316968806,10.43426440213675,9.49756646756958,10.045825019501951,9.81433387639863
ENSG00000005243,5.71374935597561,8.461818863786899,6.60418189920012,7.413839677191,9.166419517394061,7.109123199819004,6.80269664934843,6.83688132344366
ENSG00000005249,4.33346769080571,3.67458124697721,2.45254579985412,3.7006977714776745,2.92709517990147,2.62002540152984,3.200502587323495,2.67769700580393
ENSG00000005302,14.2464889682858,13.8520383208019,14.6838163261909,13.02104147521625,13.277959431106549,15.05145959599075,16.278849494010203,13.9717266160925
ENSG00000005339,19.5776222159332,18.88852206063695,16.1236245897578,18.557964260959,17.37587161843865,20.6846891255151,19.049719737509598,21.6407524783976
ENSG00000005379,2.14061915487601,1.663917859607555,2.09844406102225,3.17200310796074,2.272251819296825,2.9671431893600353,2.6626821640968847,2.56586046470812
ENSG00000005381,0.155911670751,0.167013480232891,0.114446451332442,0.26768134375741603,0.15991269723673351,0.24478528329607901,0.157974288078376,0.18575826401103
ENSG00000005421,0.083798291616699,0.061633478703493,0.138188954815045,0.1478774016320945,0.036931493240215,0.050223933900755,0.055191226915426,0.086923454259125
ENSG00000005436,9.18657026282536,9.277044280160894,8.60033438972492,8.288892752743514,8.85291480071138,8.843149853660655,8.73250752595932,7.55677350799666
ENSG00000005448,12.9819820962336,12.2999470810994,12.405600434665,11.459358947819801,11.4283199688969,10.166133545271101,9.273164302231486,10.293982312582
ENSG00000005469,7.6951860694043,8.007213032314555,8.39451689493052,7.80579866602482,7.175720803005985,8.931078963282484,8.261393044761345,6.78924231782121
ENSG00000005471,0.477877712831118,0.322684867646854,0.543523733994356,0.41802144463780855,0.37260745373104,0.5412186722469909,0.464941147548144,0.462022898384895
ENSG00000005483,26.5403007985228,23.42043092765275,25.7443149536998,22.871268158070748,28.9360935368502,26.9618401904956,27.34439062452085,25.4515657223804
ENSG00000005486,101.914817926144,100.63344954889,98.6662338977532,92.32561910826345,101.811084388902,98.80830830630364,105.834318568882,105.94181056753
ENSG00000005513,0.757664285772931,1.283420724335555,0.253044855125403,0.39189799089169197,0.4581296476624635,0.4493442368152515,0.602809880003254,0.664440403338504
ENSG00000005700,25.4732039686368,24.75254216538125,25.1424288533865,22.922430130155448,25.444849969132697,22.0117861429963,19.334800277160348,18.1414378232089
ENSG00000005801,15.1308581912174,14.733453119962551,15.3825873771402,13.847074413340401,15.76452989525745,15.6216073558412,15.63089829369955,14.9357386614304
ENSG00000005810,9.86180088006374,10.14968835196025,9.75350305107743,10.404949788629114,10.7035575205722,10.5971241798831,9.601005268571924,10.2196193184606
ENSG00000005812,19.0931744577036,20.95791302987715,19.2415221684154,18.0884463356188,19.82215177025515,20.9658792243998,21.1661838545553,19.163009982216
ENSG00000005844,5.180090390472,4.979562910377259,3.7091102358766,5.513314830240866,2.882784311303005,3.505093264977895,3.46514507690171,3.88880637356243
ENSG00000005882,14.6739602596527,13.46442475004455,13.9522484274722,10.39393285706225,13.69539649169695,17.82136952380095,15.4247685355853,17.1926335439441
ENSG00000005884,49.2475113774665,41.368417011388104,35.142784447029,46.6677966330591,36.8496847194328,40.285617401262655,36.7476640415169,42.7338658685683
ENSG00000005889,8.44477709190209,7.667185673566505,9.32411742217516,10.194060672431728,6.899000618879629,8.954832885005334,9.005454322688426,8.69402167205455
ENSG00000005893,73.455773185576,75.80145699061174,82.3022592853434,66.3221427785708,91.27556429671066,93.1566202322725,93.069953817379,80.5201053560255
ENSG00000005961,0.134510387458314,0.153068661741315,0.113422992027716,0.1261606734661455,0.0949940397071995,0.1076440642829675,0.120127253610134,0.162630957145472
ENSG00000005981,0.154088022583718,0.105132276588003,0.166790246561248,0.199714987735298,0.142577928705028,0.08596771974618,0.0979602846121045,0.113931779564463
ENSG00000006007,76.4553581486408,74.9398841555207,71.4788132596576,81.4014360569235,80.2861706733361,80.18046591911039,76.4900615098586,72.2500783685346
ENSG00000006015,29.8128490724795,34.923392197066946,25.517938425165,39.425962794919855,29.7101973331907,36.274002910085756,33.31967112117785,36.0591577432745
ENSG00000006016,1.13711567501094,1.09485390227415,0.954247858811963,1.20585453971059,1.1179860725082351,1.222288919565445,1.05606384784321,1.11370738211597
ENSG00000006025,15.9138044307036,12.387964906815,11.092470675024,15.4775512714358,15.55729160598605,13.15256946104785,11.025411959941799,14.2884897201572
ENSG00000006042,42.8614639053581,42.2508756346523,44.8161531243363,37.9541689430341,45.6788371827769,53.72766588326505,56.22685791125765,46.3036528263186
ENSG00000006047,11.6262800384823,10.89191640331415,9.84152827633934,9.28519530634173,9.84561951969767,11.5485950659988,7.801715089275319,12.0649302765701
ENSG00000006062,8.91367969268497,9.653457876015896,9.07779816394074,9.81016876182467,8.536506886666485,9.25507364723447,8.42739050271383,9.6194345760124
ENSG00000006071,0.097518870962378,0.073147835755832,0.059715247425703,0.1155534542179395,0.04967202799015,0.0525714732043675,0.048407462154045,0.045138882100756
ENSG00000006118,16.1722784382153,16.14663001279315,17.4501215181744,16.32348981850765,15.300707923520001,16.935879700441248,16.5906049392581,17.3963631242208
ENSG00000006125,123.440509375775,128.8707172971275,124.331714493988,128.397742913959,146.802149864016,127.5042017251485,114.13931362326551,113.875842307638
ENSG00000006128,0.311989472313265,0.6272115020397095,0.5940120751662,0.5461547957747345,0.5936076684454781,1.4797932675936,2.172106941888025,0.939287830716641
ENSG00000006194,16.1477674892005,15.74960494410135,17.0610952054158,15.065980013144149,15.43262913538585,17.13856109385215,17.2268100026643,18.0725543776355
ENSG00000006210,12.8208689703211,10.940411952629951,6.89980953594939,9.26433126527142,8.783910957580845,8.610497205567846,9.156578678531119,7.75283464685489
ENSG00000006282,33.3919395064643,29.05501910692375,33.9408849601461,40.0083350002919,33.902834977364805,32.4743557445161,30.99510978816495,32.5960086129844
ENSG00000006283,0.040738277518891,0.03254806359158,0.070113838026251,0.0425183650967335,0.0357030718653695,0.0567181716950545,0.043551591325953,0.042527838923923
ENSG00000006327,84.0360320598816,87.9218118824511,90.400847236007,80.7753759272259,89.3493095115446,96.45312059482835,99.00315303139035,84.0926510571954
ENSG00000006377,0.142857651079574,0.10528824690476299,0.253503258730556,0.5942042005108374,1.068855187865685,0.200058095958875,0.298789369129177,0.771256345776093
ENSG00000006432,4.09124300052306,3.359898894546355,3.89897692657482,4.250245702673315,3.7902561164447803,3.12284502690098,2.861239012248135,3.42998851384304
ENSG00000006451,78.5199188787525,81.30335891479925,80.7966808260981,71.88165700535605,99.5820096650489,88.970030229692,77.1106071600437,75.4823926236674
ENSG00000006453,75.8634106409949,69.9601636041192,86.9881805806606,78.6561558725871,75.26642233973395,75.12086322597949,75.94156014012819,69.9979308721791
ENSG00000006459,20.8746005349648,20.0913848736565,19.0001012942401,24.35537882739935,24.03458782810145,24.34307377545845,22.21973208996345,20.7965129824755
ENSG00000006468,2.56622936757209,2.19516495293735,2.08870136126807,2.044029589024815,1.800601305744135,1.74759617909461,1.730400914427885,1.71937342196918
ENSG00000006530,14.5068066062801,13.7008939107598,14.8964970089235,14.186442572734752,16.4983922674788,15.502895205448201,15.72534543898875,15.4733673667861
ENSG00000006534,15.5904336432373,15.7059497036405,17.945894333749,15.38329689475015,16.7932525740486,14.7051584697294,13.3981198745538,16.2586613660823
ENSG00000006555,14.8130005496423,13.7501466649134,16.1743986483329,14.6691069950518,14.64488207147895,16.357004293775752,15.354408131841751,15.8256892418871
ENSG00000006576,6.04406616466649,6.54831284355074,5.63053310391957,7.153400411345805,5.6349383190230355,6.440776122984225,6.205206182865661,5.55275453798931
ENSG00000006606,2.07874755499051,2.3321186203410953,1.77382943925668,1.1182080191831951,2.353762258320505,1.812010478112805,1.980226639688345,1.58058942137245
ENSG00000006607,14.6507412130753,14.327003114561201,14.7236747371925,13.120745653412449,14.955484184217251,14.8446526363769,14.65566493602965,14.5508197102403
ENSG00000006611,108.859110519992,92.82535313381315,100.087685211319,95.81586098585831,90.3655904672636,105.6766840319935,98.36184982137615,108.677441660383
ENSG00000006625,106.386297557121,118.85541537172,124.1430105114,109.6971892606025,150.9439838201645,123.0484975899085,110.1827624339965,100.661470909373
ENSG00000006634,14.846846174801,16.01077296577705,17.581199558182,15.47736072011465,14.933365557569651,15.1368559782745,14.3743617188249,14.4588292837714
ENSG00000006638,1.75074442661426,1.97176634556018,1.42295442917664,2.04804736890551,2.0600396842518602,1.72835961903458,1.719708914125065,2.02685877029195
ENSG00000006652,16.7658238089312,16.7062307196855,18.6378822484501,17.79049153897515,20.032887025366,20.2603043854058,17.95899358259705,15.6271671784531
ENSG00000006695,22.4854230081792,21.687662383711647,20.5842069457022,24.89042054036275,23.15980671982485,21.5105637323756,19.41609614232545,21.6817277821262
ENSG00000006704,33.9819834137494,30.8057219854414,38.5304993713712,38.140222133502704,32.837758861057196,43.706471945831396,39.15074091881845,42.2885067695445
ENSG00000006712,65.1344808527138,63.836903992205094,64.7167529300571,63.71295783018855,63.37714115080285,65.11169633104416,57.048205605339405,61.1404839017102
ENSG00000006715,19.1446314199348,20.504040845824548,22.0774284206027,22.2315165509555,25.00472802085885,22.441089500934098,22.597982807161998,20.0521733095718
ENSG00000006740,4.89836463380657,4.51981292915704,4.34786884767258,6.143820622286764,5.810205451430095,6.646694121197495,5.354001430892985,5.79449435057905
ENSG00000006744,37.1224124298236,36.5000313844878,36.535100229046,42.5724475188167,39.1141670310444,34.63846888235345,30.8577932212429,35.6238137500845
ENSG00000006747,2.53787961988897,3.325293697069235,4.28330393422284,2.3551777863004446,2.69992175799144,1.97213043222404,3.019411565802155,2.14794022841824
ENSG00000006756,38.2798745388489,37.327943675650104,48.1484848759153,41.5601068165506,33.912279455151,42.0295221470642,40.8575798733535,37.4214555900811
ENSG00000006757,17.7347565187319,15.847112999269001,21.8276081423972,17.182889504323597,15.0768325283136,23.3710652919699,23.104844932759548,19.4790364065343
ENSG00000006788,0.023520779989929,0.044292576300842004,0.027637266529761,0.0230480616003775,0.018787658141477502,0.0211555073628945,0.024464960631831,0.027897964470648
ENSG00000006831,61.2433013904791,61.57191532898915,56.8024745893837,55.0242294054226,67.23645237324845,62.65323127381265,58.27083110633225,57.6481525523213
ENSG00000006837,0.475179077380249,0.47168164931930046,0.429669570714079,0.5281489573878755,0.6120631931525871,0.474387055813347,0.4692572640550715,0.437835775563685
ENSG00000007038,0.287412229516719,0.2828364422347855,0.136769424639267,0.36254991866877195,0.39983831444685947,0.297518721422517,0.2972519239032395,0.323222323015244
ENSG00000007047,11.2575888532685,11.0617880925967,10.9867637096728,10.01431645071481,10.16098503517565,11.18911529102475,10.127926253024349,11.0285896199443
ENSG00000007062,43.5912820187176,40.53186256555615,37.2591184698994,42.406011659242594,31.871555139293648,25.55733048494675,31.15115227408375,29.0745805273135
ENSG00000007080,116.632185522267,117.82583778229301,102.164926898682,115.22190668675549,127.5426852313935,118.913482097884,107.3609841647115,127.354071031519
ENSG00000007129,1.43617198657955,1.41199646609918,1.2476984413975,1.388566259812315,1.343368274695125,1.38945899127508,1.3357542927925201,1.20881289712239
ENSG00000007168,38.1265879410347,36.19118194734385,36.8218552225324,41.09494456479415,36.63404596075305,34.36465008756555,33.44064320408615,32.3589721315894
ENSG00000007171,29.5651379730348,26.508251666701497,43.339769408053,44.7830398420271,11.4778937670523,14.11867178769915,18.384533052129697,23.9790190027367
ENSG00000007174,0.046148702893023,0.0396117354445225,0.025340603899008,0.069179350388514,0.0763934656307185,0.0644180097639695,0.041058615406393495,0.056592962262256
ENSG00000007202,54.7307597070849,52.272055646818146,58.9710127195233,66.7809912463735,57.4874616508664,54.00066566373785,51.586107510986295,50.9138904288297
ENSG00000007216,1.20425028835215,0.9667123985623616,1.54197375641045,2.2213163380764147,3.45256821126575,5.925331566427991,4.01580807539106,3.69902969829164
ENSG00000007237,3.56393619742349,4.467300615661245,3.47208925919073,4.317414834062225,3.18733188097828,4.209834329005685,3.9639612141187253,3.75642508074826
ENSG00000007255,90.7548144357481,88.66096466624865,108.441555466417,85.72306066112026,90.38331880091874,106.8916902485295,95.6113855617361,105.456733992763
ENSG00000007264,1.358561713475,1.37724783221151,0.979973229727993,1.50090508944682,0.880496998624118,0.86448159552726,0.8194387706475426,0.963558247978892
ENSG00000007306,38.1046048409418,93.73914252475436,80.3708542744453,74.6900096980417,116.13473006726451,99.1684143104566,115.1746031786445,64.7834066826071
ENSG00000007312,2.98044507208304,2.7439315098140753,1.77606654133125,3.2685259676284,1.85647408071559,2.292115156606575,2.67098789248679,2.61988527428672
ENSG00000007314,0.035551266298405,0.034566382512169494,0.042333249854689,0.06544278421681249,0.036766749216650005,0.0609997502186135,0.049771356419486504,0.079167864430842
ENSG00000007341,3.57946080071307,3.356509126331625,3.58597626820927,3.485407077128075,3.357361439589905,3.64400142965314,3.52333758340387,3.65297070551428
ENSG00000007350,0.030811453419218,0.035373448254782,0.037300561829783,0.0325743158957075,0.0353604622064235,0.0366842781338375,0.0410808379342145,0.036296815967537
ENSG00000007372,0.565263410854297,0.4851685846497095,0.416550566211398,0.38816580723011396,0.44190946762627503,0.4261413494462865,0.411759966723506,0.414099266356885
ENSG00000007376,42.7362993792093,46.65548500400375,43.3514999631093,53.190760930364846,49.01973664342775,50.6540146339277,49.044478035885604,51.9822939496319
ENSG00000007384,27.6057193837465,26.456536856245847,28.0923512853329,29.303472177752,28.76205161065215,32.83989931970375,33.19140952264,34.3165850313407
ENSG00000007392,17.9584223127964,17.25462576243455,18.0182526196944,19.55218804954165,17.63045016552095,18.43994852202865,15.75505265607355,17.8142722231166
ENSG00000007402,1.23916405250596,0.9663939606192695,1.41227169800024,1.796367054636135,1.4143216972688548,1.4884015351507651,1.353084110232875,1.60563294264889
ENSG00000007516,2.46942759197019,1.92937692544203,1.92723615507506,1.9942693604875101,2.106380820147235,2.1523185087219296,2.181910211727395,2.14148338724663
ENSG00000007520,106.704980475555,105.20735160818,90.5527218377879,111.32628080376199,102.40324562109501,108.73209481363,109.70696042456399,114.976479254585
ENSG00000007541,20.6833068519467,18.877542664898797,17.2807666221935,22.86571340865585,19.129666137674953,19.70703591037705,19.5772162041875,21.3681548563012
ENSG00000007545,7.08440702907907,6.21330630724508,6.06934246542343,7.55098150341989,6.41229755738696,7.45621787059543,6.612899528122854,7.12580786423595
ENSG00000007866,45.8992656859716,44.0402837522864,40.3657384997835,41.3986337874225,44.49417195180225,47.7306253004985,47.661065539498196,51.1709900040813
ENSG00000007908,1.18364623276436,1.977105755226575,1.14416498062636,1.44533280216779,1.342644315062615,1.324760182427555,1.18604606654702,1.44609700892152
ENSG00000007923,26.9241543862278,25.70783155649885,29.5577004645182,28.611669601098598,25.3439216642697,26.37974746527195,22.677292394123697,25.1441485328408
ENSG00000007933,0.829690816094208,0.8123221289900555,0.711227313855694,0.721846383049643,0.5368121724697006,0.5213280307449175,0.8486854114071796,0.782065645203144
ENSG00000007944,29.9307509043298,28.0703461379876,30.793563061546,23.04356062214035,32.797692793983,31.750733286082003,32.84021298416545,32.6327924238339
